time	flux	flux_err	mag	mag_err	zp	band
59078.29	7.834625692468559e-17	2.2131593386576895e-18	18.815	0.031	-21.45	ZTF_r
59078.39	7.804395822605291e-17	2.324656781311839e-18	18.819	0.032	-21.45	ZTF_r
59078.49	7.774975929678883e-17	2.4517158540063016e-18	18.824	0.034	-21.45	ZTF_r
59078.59	7.746345941432438e-17	2.5932121265220265e-18	18.828	0.036	-21.45	ZTF_r
59078.69	0.0	0.0			-21.45	ZTF_r
59078.79	0.0	0.0			-21.45	ZTF_r
59078.89	0.0	0.0			-21.45	ZTF_r
59078.99	0.0	0.0			-21.45	ZTF_r
59079.09	0.0	0.0			-21.45	ZTF_r
59079.19	0.0	0.0			-21.45	ZTF_r
59079.29	0.0	0.0			-21.45	ZTF_r
59079.39	0.0	0.0			-21.45	ZTF_r
59079.49	0.0	0.0			-21.45	ZTF_r
59079.59	0.0	0.0			-21.45	ZTF_r
59079.69	0.0	0.0			-21.45	ZTF_r
59079.79	0.0	0.0			-21.45	ZTF_r
59079.89	0.0	0.0			-21.45	ZTF_r
59079.99	0.0	0.0			-21.45	ZTF_r
59080.09	0.0	0.0			-21.45	ZTF_r
59080.19	0.0	0.0			-21.45	ZTF_r
59080.29	0.0	0.0			-21.45	ZTF_r
59080.39	0.0	0.0			-21.45	ZTF_r
59080.49	0.0	0.0			-21.45	ZTF_r
59080.59	0.0	0.0			-21.45	ZTF_r
59080.69	0.0	0.0			-21.45	ZTF_r
59080.79	0.0	0.0			-21.45	ZTF_r
59080.89	0.0	0.0			-21.45	ZTF_r
59080.99	0.0	0.0			-21.45	ZTF_r
59081.09	0.0	0.0			-21.45	ZTF_r
59081.19	0.0	0.0			-21.45	ZTF_r
59081.29	0.0	0.0			-21.45	ZTF_r
59081.39	0.0	0.0			-21.45	ZTF_r
59081.49	0.0	0.0			-21.45	ZTF_r
59081.59	0.0	0.0			-21.45	ZTF_r
59081.69	0.0	0.0			-21.45	ZTF_r
59081.79	0.0	0.0			-21.45	ZTF_r
59081.89	0.0	0.0			-21.45	ZTF_r
59081.99	0.0	0.0			-21.45	ZTF_r
59082.09	0.0	0.0			-21.45	ZTF_r
59082.19	0.0	0.0			-21.45	ZTF_r
59082.29	0.0	0.0			-21.45	ZTF_r
59082.39	0.0	0.0			-21.45	ZTF_r
59082.49	0.0	0.0			-21.45	ZTF_r
59082.59	0.0	0.0			-21.45	ZTF_r
59082.69	0.0	0.0			-21.45	ZTF_r
59082.79	0.0	0.0			-21.45	ZTF_r
59082.89	0.0	0.0			-21.45	ZTF_r
59082.99	0.0	0.0			-21.45	ZTF_r
59083.09	0.0	0.0			-21.45	ZTF_r
59083.19	0.0	0.0			-21.45	ZTF_r
59083.29	0.0	0.0			-21.45	ZTF_r
59083.39	0.0	0.0			-21.45	ZTF_r
59083.49	0.0	0.0			-21.45	ZTF_r
59083.59	0.0	0.0			-21.45	ZTF_r
59083.69	0.0	0.0			-21.45	ZTF_r
59083.79	0.0	0.0			-21.45	ZTF_r
59083.89	0.0	0.0			-21.45	ZTF_r
59083.99	0.0	0.0			-21.45	ZTF_r
59084.09	0.0	0.0			-21.45	ZTF_r
59084.19	0.0	0.0			-21.45	ZTF_r
59084.29	0.0	0.0			-21.45	ZTF_r
59084.39	0.0	0.0			-21.45	ZTF_r
59084.49	0.0	0.0			-21.45	ZTF_r
59084.59	0.0	0.0			-21.45	ZTF_r
59084.69	0.0	0.0			-21.45	ZTF_r
59084.79	0.0	0.0			-21.45	ZTF_r
59084.89	0.0	0.0			-21.45	ZTF_r
59084.99	0.0	0.0			-21.45	ZTF_r
59085.09	0.0	0.0			-21.45	ZTF_r
59085.19	0.0	0.0			-21.45	ZTF_r
59085.29	0.0	0.0			-21.45	ZTF_r
59085.39	0.0	0.0			-21.45	ZTF_r
59085.49	0.0	0.0			-21.45	ZTF_r
59085.59	0.0	0.0			-21.45	ZTF_r
59085.69	0.0	0.0			-21.45	ZTF_r
59085.79	0.0	0.0			-21.45	ZTF_r
59085.89	0.0	0.0			-21.45	ZTF_r
59085.99	0.0	0.0			-21.45	ZTF_r
59086.09	0.0	0.0			-21.45	ZTF_r
59086.19	0.0	0.0			-21.45	ZTF_r
59086.29	0.0	0.0			-21.45	ZTF_r
59086.39	0.0	0.0			-21.45	ZTF_r
59086.49	0.0	0.0			-21.45	ZTF_r
59086.59	0.0	0.0			-21.45	ZTF_r
59086.69	0.0	0.0			-21.45	ZTF_r
59086.79	0.0	0.0			-21.45	ZTF_r
59086.89	0.0	0.0			-21.45	ZTF_r
59086.99	0.0	0.0			-21.45	ZTF_r
59087.09	0.0	0.0			-21.45	ZTF_r
59087.19	0.0	0.0			-21.45	ZTF_r
59087.29	0.0	0.0			-21.45	ZTF_r
59087.39	0.0	0.0			-21.45	ZTF_r
59087.49	0.0	0.0			-21.45	ZTF_r
59087.59	0.0	0.0			-21.45	ZTF_r
59087.69	0.0	0.0			-21.45	ZTF_r
59087.79	0.0	0.0			-21.45	ZTF_r
59087.89	0.0	0.0			-21.45	ZTF_r
59087.99	0.0	0.0			-21.45	ZTF_r
59088.09	0.0	0.0			-21.45	ZTF_r
59088.19	0.0	0.0			-21.45	ZTF_r
58970.39	0.0	0.0			-21.579	ATLAS_o
58970.49	0.0	0.0			-21.579	ATLAS_o
58970.59	0.0	0.0			-21.579	ATLAS_o
58970.69	0.0	0.0			-21.579	ATLAS_o
58970.79	0.0	0.0			-21.579	ATLAS_o
58970.89	0.0	0.0			-21.579	ATLAS_o
58970.99	0.0	0.0			-21.579	ATLAS_o
58971.09	0.0	0.0			-21.579	ATLAS_o
58971.19	0.0	0.0			-21.579	ATLAS_o
58971.29	0.0	0.0			-21.579	ATLAS_o
58971.39	0.0	0.0			-21.579	ATLAS_o
58971.49	0.0	0.0			-21.579	ATLAS_o
58971.59	0.0	0.0			-21.579	ATLAS_o
58971.69	0.0	0.0			-21.579	ATLAS_o
58971.79	0.0	0.0			-21.579	ATLAS_o
58971.89	0.0	0.0			-21.579	ATLAS_o
58971.99	-1.0146259372799993e-20	-1.0682763274100983e-21			-21.579	ATLAS_o
58972.09	-1.1823299836213346e-19	-1.2294110991753567e-20			-21.579	ATLAS_o
58972.19	-2.0247076546945646e-19	-2.078619345364938e-20			-21.579	ATLAS_o
58972.29	-2.619163576680098e-19	-2.6539931062743465e-20			-21.579	ATLAS_o
58972.39	-2.9591141667509603e-19	-2.958628926303991e-20			-21.579	ATLAS_o
58972.49	-3.0424474777769057e-19	-3.000593807861048e-20			-21.579	ATLAS_o
58972.59	-2.8732055341361643e-19	-2.794257398040949e-20			-21.579	ATLAS_o
58972.69	-2.463324792687285e-19	-2.3615309215255417e-20			-21.579	ATLAS_o
58972.79	-1.8344354622876954e-19	-1.7330039049858986e-20			-21.579	ATLAS_o
58972.89	-1.0197190161460038e-19	-9.48968463312333e-21			-21.579	ATLAS_o
58972.99	-6.582180696170791e-21	-6.031984149603873e-22			-21.579	ATLAS_o
58973.09	9.652563373202322e-20	8.707489428532284e-21	25.959	0.098	-21.579	ATLAS_o
58973.19	1.9958928950007528e-19	1.7716741163530042e-20	25.171	0.096	-21.579	ATLAS_o
58973.29	2.937161173966439e-19	2.5644992550688524e-20	24.751	0.095	-21.579	ATLAS_o
58973.39	3.6955027318220993e-19	3.172514973324888e-20	24.502	0.093	-21.579	ATLAS_o
58973.49	4.1797728677200407e-19	3.526634531613935e-20	24.368	0.092	-21.579	ATLAS_o
58973.59	4.3085376477563376e-19	3.5713503947112826e-20	24.335	0.09	-21.579	ATLAS_o
58973.69	4.017617708560771e-19	3.2702267392276425e-20	24.411	0.088	-21.579	ATLAS_o
58973.79	3.2678720234871015e-19	2.6108828126570032e-20	24.635	0.087	-21.579	ATLAS_o
58973.89	2.0532105675855473e-19	1.6094208031721288e-20	25.14	0.085	-21.579	ATLAS_o
58973.99	4.0882105783679034e-20	3.1425192201972757e-21	26.892	0.083	-21.579	ATLAS_o
58974.09	-1.580483520305106e-19	-1.1907809459474721e-20			-21.579	ATLAS_o
58974.19	-3.7740912473568233e-19	-2.785696692731974e-20			-21.579	ATLAS_o
58974.29	-5.977823246433267e-19	-4.3203583687486056e-20			-21.579	ATLAS_o
58974.39	-7.951678870406245e-19	-5.624187216207187e-20			-21.579	ATLAS_o
58974.49	-9.418379531674716e-19	-6.515733754842369e-20			-21.579	ATLAS_o
58974.59	-1.0072269371066032e-18	-6.81169924001005e-20			-21.579	ATLAS_o
58974.69	-9.588565628105576e-19	-6.335343568918388e-20			-21.579	ATLAS_o
58974.79	-7.632944488820378e-19	-4.9242136075492633e-20			-21.579	ATLAS_o
58974.89	-3.8714442117956023e-19	-2.437127256102427e-20			-21.579	ATLAS_o
58974.99	2.019338798258185e-19	1.2396502692234947e-20	25.158	0.067	-21.579	ATLAS_o
58975.09	1.0341815130162302e-18	6.18711294522544e-20	23.384	0.065	-21.579	ATLAS_o
58975.19	2.1367898456068168e-18	1.2449817366226847e-19	22.596	0.063	-21.579	ATLAS_o
58975.29	3.533490692401357e-18	2.0036220057961597e-19	22.05	0.062	-21.579	ATLAS_o
58975.39	5.2446013964355145e-18	2.8921983618387883e-19	21.622	0.06	-21.579	ATLAS_o
58975.49	7.287133067273175e-18	3.905365185464268e-19	21.264	0.058	-21.579	ATLAS_o
58975.59	9.674908554528792e-18	5.03523438351338e-19	20.957	0.057	-21.579	ATLAS_o
58975.69	1.241869020094226e-17	6.271745388896987e-19	20.686	0.055	-21.579	ATLAS_o
58975.79	1.5526317621377137e-17	7.603034505325762e-19	20.443	0.053	-21.579	ATLAS_o
58975.89	1.9002855788308534e-17	9.015802259100055e-19	20.224	0.052	-21.579	ATLAS_o
58975.99	2.2850753519171427e-17	1.0495677234550676e-18	20.024	0.05	-21.579	ATLAS_o
58976.09	2.7070012497251993e-17	1.2027574775833445e-18	19.84	0.048	-21.579	ATLAS_o
58976.19	3.165836860492066e-17	1.3596049495084733e-18	19.67	0.047	-21.579	ATLAS_o
58976.29	3.66114953895546e-17	1.518564347352386e-18	19.512	0.045	-21.579	ATLAS_o
58976.39	4.192323036801682e-17	1.6781227025583793e-18	19.365	0.043	-21.579	ATLAS_o
58976.49	4.7585813471223695e-17	1.836832417112085e-18	19.227	0.042	-21.579	ATLAS_o
58976.59	5.359013519703632e-17	1.9933418931366966e-18	19.098	0.04	-21.579	ATLAS_o
58976.69	5.992599397378584e-17	2.1464239058162435e-18	18.977	0.039	-21.579	ATLAS_o
58976.79	6.658236217460492e-17	2.295001323287087e-18	18.862	0.037	-21.579	ATLAS_o
58976.89	7.354766037663625e-17	2.438169713850952e-18	18.754	0.036	-21.579	ATLAS_o
58976.99	8.081003935507199e-17	2.575216294014433e-18	18.652	0.035	-21.579	ATLAS_o
58977.09	8.835766919568158e-17	2.7056345747137175e-18	18.555	0.033	-21.579	ATLAS_o
58977.19	9.617901516550289e-17	2.829133386990235e-18	18.463	0.032	-21.579	ATLAS_o
58977.29	1.0426294223655796e-16	2.945635174522283e-18	18.376	0.031	-21.579	ATLAS_o
58977.39	1.1259858238144168e-16	3.0552622697157797e-18	18.292	0.029	-21.579	ATLAS_o
58977.49	1.211751632327463e-16	3.1583170871413205e-18	18.212	0.028	-21.579	ATLAS_o
58977.59	1.2998185832130967e-16	3.255257651325821e-18	18.136	0.027	-21.579	ATLAS_o
58977.69	1.390076530328146e-16	3.346672990466183e-18	18.063	0.026	-21.579	ATLAS_o
58977.79	1.4824122494880598e-16	3.4332602722607567e-18	17.993	0.025	-21.579	ATLAS_o
58977.89	1.576708489256441e-16	3.515799784196351e-18	17.926	0.024	-21.579	ATLAS_o
58977.99	1.6728433186212196e-16	3.595126494047832e-18	17.862	0.023	-21.579	ATLAS_o
58978.09	1.7706898111500588e-16	3.672097805788091e-18	17.801	0.023	-21.579	ATLAS_o
58978.19	1.8701162395719058e-16	3.747557824303338e-18	17.741	0.022	-21.579	ATLAS_o
58978.29	1.9709883507826592e-16	3.822301698610654e-18	17.684	0.021	-21.579	ATLAS_o
58978.39	2.073175033973363e-16	3.8970434662248076e-18	17.629	0.02	-21.579	ATLAS_o
58978.49	2.1765547885272573e-16	3.972390653115394e-18	17.576	0.02	-21.579	ATLAS_o
58978.59	2.281021256107965e-16	4.048836877173555e-18	17.526	0.019	-21.579	ATLAS_o
58978.69	2.3864880557956793e-16	4.126764914605413e-18	17.476	0.019	-21.579	ATLAS_o
58978.79	2.492893166889377e-16	4.2064519715254365e-18	17.429	0.018	-21.579	ATLAS_o
58978.89	2.6002028288406214e-16	4.288072331792777e-18	17.383	0.018	-21.579	ATLAS_o
58978.99	2.708414921120855e-16	4.371691852838943e-18	17.339	0.018	-21.579	ATLAS_o
58979.09	2.817561791393929e-16	4.4572486282225916e-18	17.296	0.017	-21.579	ATLAS_o
58979.19	2.927712392511638e-16	4.544514698080009e-18	17.255	0.017	-21.579	ATLAS_o
58979.29	3.0389718628118015e-16	4.633032722955023e-18	17.214	0.017	-21.579	ATLAS_o
58979.39	3.151475930384101e-16	4.7220232216643195e-18	17.175	0.016	-21.579	ATLAS_o
58979.49	3.2653830753174335e-16	4.810269695208683e-18	17.136	0.016	-21.579	ATLAS_o
58979.59	3.3808664432687273e-16	4.896004402307386e-18	17.098	0.016	-21.579	ATLAS_o
58979.69	3.498106202814283e-16	4.976877393219254e-18	17.061	0.015	-21.579	ATLAS_o
58979.79	3.6172823472908326e-16	5.050019346361688e-18	17.025	0.015	-21.579	ATLAS_o
58979.89	3.738567426780094e-16	5.112145274635648e-18	16.989	0.015	-21.579	ATLAS_o
58979.99	3.862119065733171e-16	5.159688819334078e-18	16.954	0.015	-21.579	ATLAS_o
58980.09	3.988072173635383e-16	5.1889662740685574e-18	16.919	0.014	-21.579	ATLAS_o
58980.19	4.116530808735209e-16	5.196374026297805e-18	16.885	0.014	-21.579	ATLAS_o
58980.29	4.247561018033467e-16	5.178631045087355e-18	16.851	0.013	-21.579	ATLAS_o
58980.39	4.381187866591363e-16	5.133089230809498e-18	16.817	0.013	-21.579	ATLAS_o
58980.49	4.517396072951593e-16	5.058150114637258e-18	16.784	0.012	-21.579	ATLAS_o
58980.59	4.656132787214031e-16	4.953840278329194e-18	16.751	0.012	-21.579	ATLAS_o
58980.69	4.797310870757913e-16	4.8225959505672136e-18	16.718	0.011	-21.579	ATLAS_o
58980.79	4.940812376029462e-16	4.670317505566423e-18	16.686	0.01	-21.579	ATLAS_o
58980.89	5.086492305101679e-16	4.5077292870309084e-18	16.655	0.01	-21.579	ATLAS_o
58980.99	5.2341827275020385e-16	4.3519448220031906e-18	16.624	0.009	-21.579	ATLAS_o
58981.09	5.383697333333942e-16	4.227756132447026e-18	16.593	0.009	-21.579	ATLAS_o
58981.19	5.534836485570138e-16	4.1674348974362884e-18	16.563	0.008	-21.579	ATLAS_o
58981.29	5.687392526783073e-16	4.20716263812684e-18	16.534	0.008	-21.579	ATLAS_o
58981.39	5.841154400043897e-16	4.379158665426268e-18	16.505	0.008	-21.579	ATLAS_o
58981.49	5.995911993875502e-16	4.702384692106294e-18	16.476	0.009	-21.579	ATLAS_o
58981.59	6.151460121659096e-16	5.178024936154459e-18	16.448	0.009	-21.579	ATLAS_o
58981.69	6.307600436393066e-16	5.792742139819865e-18	16.421	0.01	-21.579	ATLAS_o
58981.79	6.464142445317702e-16	6.525666360952344e-18	16.395	0.011	-21.579	ATLAS_o
58981.89	6.620904491820435e-16	7.354127779147548e-18	16.369	0.012	-21.579	ATLAS_o
58981.99	6.777714736816937e-16	8.256585923085298e-18	16.343	0.013	-21.579	ATLAS_o
58982.09	6.934412135600687e-16	9.213518364044974e-18	16.318	0.014	-21.579	ATLAS_o
58982.19	7.090847406475928e-16	1.020735201675345e-17	16.294	0.016	-21.579	ATLAS_o
58982.29	7.246883884387955e-16	1.1222101268917904e-17	16.27	0.017	-21.579	ATLAS_o
58982.39	7.402397776417245e-16	1.2242998845196983e-17	16.247	0.018	-21.579	ATLAS_o
58982.49	7.557277859160278e-16	1.3256207971459214e-17	16.225	0.019	-21.579	ATLAS_o
58982.59	7.711425096957523e-16	1.4248625645956677e-17	16.203	0.02	-21.579	ATLAS_o
58982.69	7.864752259696791e-16	1.52077617401735e-17	16.182	0.021	-21.579	ATLAS_o
58982.79	8.017183539523181e-16	1.6121674835844123e-17	16.161	0.022	-21.579	ATLAS_o
58982.89	8.168654167180623e-16	1.6978948506351276e-17	16.14	0.023	-21.579	ATLAS_o
58982.99	8.319110027546956e-16	1.77686957248841e-17	16.121	0.023	-21.579	ATLAS_o
58983.09	8.468507276540935e-16	1.8480582583923424e-17	16.101	0.024	-21.579	ATLAS_o
58983.19	8.616811958991813e-16	1.9104865197058398e-17	16.082	0.024	-21.579	ATLAS_o
58983.29	8.763999579682902e-16	1.9632435523476144e-17	16.064	0.024	-21.579	ATLAS_o
58983.39	8.91005429142305e-16	2.0054872644115925e-17	16.046	0.024	-21.579	ATLAS_o
58983.49	9.054967591581306e-16	2.0364497872886544e-17	16.029	0.024	-21.579	ATLAS_o
58983.59	9.198736703499567e-16	2.055443547372464e-17	16.012	0.024	-21.579	ATLAS_o
58983.69	9.341362661594687e-16	2.0618679972227243e-17	15.995	0.024	-21.579	ATLAS_o
58983.79	9.482848306915628e-16	2.0552169564911422e-17	15.979	0.024	-21.579	ATLAS_o
58983.89	9.62319623754462e-16	2.0350867190572507e-17	15.963	0.023	-21.579	ATLAS_o
58983.99	9.76240671314014e-16	2.0011852441035072e-17	15.947	0.022	-21.579	ATLAS_o
58984.09	9.90047551168432e-16	1.9533429455499566e-17	15.932	0.021	-21.579	ATLAS_o
58984.19	1.0037391735235996e-15	1.891525915088162e-17	15.917	0.02	-21.579	ATLAS_o
58984.29	1.0173135651838512e-15	1.8158529807543908e-17	15.902	0.019	-21.579	ATLAS_o
58984.39	1.0307677408513614e-15	1.72661910296756e-17	15.888	0.018	-21.579	ATLAS_o
58984.49	1.044097716721781e-15	1.6243293053139482e-17	15.874	0.017	-21.579	ATLAS_o
58984.59	1.0572985565156407e-15	1.509750535560875e-17	15.86	0.016	-21.579	ATLAS_o
58984.69	1.070364410216287e-15	1.3839960923843502e-17	15.847	0.014	-21.579	ATLAS_o
58984.79	1.0832885444534825e-15	1.2486721264666945e-17	15.834	0.013	-21.579	ATLAS_o
58984.89	1.096063364604142e-15	1.1061478398547825e-17	15.821	0.011	-21.579	ATLAS_o
58984.99	1.108680428150427e-15	9.600819148098291e-18	15.809	0.009	-21.579	ATLAS_o
58985.09	1.121130449420186e-15	8.164863512433484e-18	15.797	0.008	-21.579	ATLAS_o
58985.19	1.1334032952779278e-15	6.8582684419338014e-18	15.785	0.007	-21.579	ATLAS_o
58985.29	1.1454879696781153e-15	5.862807342031124e-18	15.773	0.006	-21.579	ATLAS_o
58985.39	1.1573725589523847e-15	5.438761487703057e-18	15.762	0.005	-21.579	ATLAS_o
58985.49	1.169044108074039e-15	5.773576361403636e-18	15.751	0.005	-21.579	ATLAS_o
58985.59	1.1804885696899978e-15	6.785269257098698e-18	15.741	0.006	-21.579	ATLAS_o
58985.69	1.191691076750921e-15	8.23521799757037e-18	15.73	0.008	-21.579	ATLAS_o
58985.79	1.2026363909592091e-15	9.925383274163047e-18	15.721	0.009	-21.579	ATLAS_o
58985.89	1.213309388201145e-15	1.1734455681757227e-17	15.711	0.011	-21.579	ATLAS_o
58985.99	1.2236955740119665e-15	1.3590254072769357e-17	15.702	0.012	-21.579	ATLAS_o
58986.09	1.2337816300953068e-15	1.5446697663897366e-17	15.693	0.014	-21.579	ATLAS_o
58986.19	1.2435559930357296e-15	1.7271505589249648e-17	15.684	0.015	-21.579	ATLAS_o
58986.29	1.2530094650000595e-15	1.904006520681319e-17	15.676	0.016	-21.579	ATLAS_o
58986.39	1.2621357978926802e-15	2.0732311729635137e-17	15.668	0.018	-21.579	ATLAS_o
58986.49	1.270931907714981e-15	2.23310985594985e-17	15.661	0.019	-21.579	ATLAS_o
58986.59	1.2793976377607963e-15	2.3821345947437906e-17	15.653	0.02	-21.579	ATLAS_o
58986.69	1.2875354331275162e-15	2.5189579848158772e-17	15.646	0.021	-21.579	ATLAS_o
58986.79	1.2953500106175107e-15	2.6423676894729538e-17	15.64	0.022	-21.579	ATLAS_o
58986.89	1.3028480254380979e-15	2.7512725150441662e-17	15.634	0.023	-21.579	ATLAS_o
58986.99	1.3100377349708071e-15	2.8446952031237784e-17	15.628	0.024	-21.579	ATLAS_o
58987.09	1.3169286599000998e-15	2.9217692318015046e-17	15.622	0.024	-21.579	ATLAS_o
58987.19	1.3235312427176408e-15	2.981738077595004e-17	15.617	0.024	-21.579	ATLAS_o
58987.29	1.32985650409925e-15	3.0239560423599594e-17	15.611	0.025	-21.579	ATLAS_o
58987.39	1.3359157160006444e-15	3.0478901728879614e-17	15.606	0.025	-21.579	ATLAS_o
58987.49	1.3417201427222807e-15	3.053123108103811e-17	15.602	0.025	-21.579	ATLAS_o
58987.59	1.3472808381146839e-15	3.0393566453255446e-17	15.597	0.024	-21.579	ATLAS_o
58987.69	1.3526085335629749e-15	3.006415873415923e-17	15.593	0.024	-21.579	ATLAS_o
58987.79	1.3577136007925712e-15	2.954253962480013e-17	15.589	0.024	-21.579	ATLAS_o
58987.89	1.3626060232206215e-15	2.882957821665172e-17	15.585	0.023	-21.579	ATLAS_o
58987.99	1.3672953672389787e-15	2.792754956626498e-17	15.581	0.022	-21.579	ATLAS_o
58988.09	1.3717907531146282e-15	2.6840221052391288e-17	15.578	0.021	-21.579	ATLAS_o
58988.19	1.3761008252383812e-15	2.5572966570868185e-17	15.574	0.02	-21.579	ATLAS_o
58988.29	1.3802337215136924e-15	2.4132926262208144e-17	15.571	0.019	-21.579	ATLAS_o
58988.39	1.3841970460532995e-15	2.252924385889036e-17	15.568	0.018	-21.579	ATLAS_o
58988.49	1.3879978623620786e-15	2.077344204012589e-17	15.565	0.016	-21.579	ATLAS_o
58988.59	1.3916427026174931e-15	1.8880053961481176e-17	15.562	0.015	-21.579	ATLAS_o
58988.69	1.3951375765939884e-15	1.686775681354804e-17	15.559	0.013	-21.579	ATLAS_o
58988.79	1.3984879778562355e-15	1.4761552594049272e-17	15.557	0.011	-21.579	ATLAS_o
58988.89	1.4016988869330388e-15	1.2597290028679259e-17	15.554	0.01	-21.579	ATLAS_o
58988.99	1.4047747713326056e-15	1.0431813696295055e-17	15.552	0.008	-21.579	ATLAS_o
58989.09	1.407719582249033e-15	8.367376419322008e-18	15.55	0.006	-21.579	ATLAS_o
58989.19	1.4105367476898532e-15	6.609954693770939e-18	15.547	0.005	-21.579	ATLAS_o
58989.29	1.4132291620234547e-15	5.561965740188916e-18	15.545	0.004	-21.579	ATLAS_o
58989.39	1.4157991712813564e-15	5.693051542388563e-18	15.543	0.004	-21.579	ATLAS_o
58989.49	1.418248562645129e-15	6.951679292640335e-18	15.541	0.005	-21.579	ATLAS_o
58989.59	1.4205786100119636e-15	8.855867950358867e-18	15.54	0.007	-21.579	ATLAS_o
58989.69	1.422790169245442e-15	1.1046658663007442e-17	15.538	0.008	-21.579	ATLAS_o
58989.79	1.4248837781334708e-15	1.3344040124758899e-17	15.536	0.01	-21.579	ATLAS_o
58989.89	1.4268597556152051e-15	1.5656534318184675e-17	15.535	0.012	-21.579	ATLAS_o
58989.99	1.4287183001597565e-15	1.7931476181879382e-17	15.533	0.014	-21.579	ATLAS_o
58990.09	1.4304595877651084e-15	2.013441650549728e-17	15.532	0.015	-21.579	ATLAS_o
58990.19	1.4320838695149528e-15	2.2240456331779105e-17	15.531	0.017	-21.579	ATLAS_o
58990.29	1.4335915688983759e-15	2.4230323994366236e-17	15.53	0.018	-21.579	ATLAS_o
58990.39	1.43498337145388e-15	2.6088450044952602e-17	15.529	0.02	-21.579	ATLAS_o
58990.49	1.4362602471502204e-15	2.780194377348725e-17	15.528	0.021	-21.579	ATLAS_o
58990.59	1.437423378195269e-15	2.936000221277201e-17	15.527	0.022	-21.579	ATLAS_o
58990.69	1.438474065859678e-15	3.0753538628383623e-17	15.526	0.023	-21.579	ATLAS_o
58990.79	1.4394136383800495e-15	3.1974927300012105e-17	15.525	0.024	-21.579	ATLAS_o
58990.89	1.4402433601130975e-15	3.3017812080738854e-17	15.525	0.025	-21.579	ATLAS_o
58990.99	1.4409643420355266e-15	3.387695127413684e-17	15.524	0.026	-21.579	ATLAS_o
58991.09	1.4415774535973106e-15	3.454808439709287e-17	15.524	0.026	-21.579	ATLAS_o
58991.19	1.4420832359693935e-15	3.502781356112745e-17	15.523	0.026	-21.579	ATLAS_o
58991.29	1.4424818167936167e-15	3.5313496485378924e-17	15.523	0.027	-21.579	ATLAS_o
58991.39	1.44277282669496e-15	3.5403164147398305e-17	15.523	0.027	-21.579	ATLAS_o
58991.49	1.4429553501839059e-15	3.5295526127911184e-17	15.523	0.027	-21.579	ATLAS_o
58991.59	1.4430279638902917e-15	3.4990049303645627e-17	15.523	0.026	-21.579	ATLAS_o
58991.69	1.4429888068551662e-15	3.4487051543905527e-17	15.523	0.026	-21.579	ATLAS_o
58991.79	1.44283565258526e-15	3.3787801703892777e-17	15.523	0.025	-21.579	ATLAS_o
58991.89	1.4425659820639595e-15	3.289462580578952e-17	15.523	0.025	-21.579	ATLAS_o
58991.99	1.4421770577386733e-15	3.181102095800491e-17	15.523	0.024	-21.579	ATLAS_o
58992.09	1.4416659987363219e-15	3.054178090861298e-17	15.524	0.023	-21.579	ATLAS_o
58992.19	1.4410298573194231e-15	2.9093140792607566e-17	15.524	0.022	-21.579	ATLAS_o
58992.29	1.4402656968175428e-15	2.7472954821451534e-17	15.525	0.021	-21.579	ATLAS_o
58992.39	1.4393706718588265e-15	2.569093173711e-17	15.525	0.019	-21.579	ATLAS_o
58992.49	1.4383421253545843e-15	2.3758973949744505e-17	15.526	0.018	-21.579	ATLAS_o
58992.59	1.4371777236460952e-15	2.1691707730161612e-17	15.527	0.016	-21.579	ATLAS_o
58992.69	1.4358756085651724e-15	1.9507378131267447e-17	15.528	0.015	-21.579	ATLAS_o
58992.79	1.4344345516702636e-15	1.7229476798642283e-17	15.529	0.013	-21.579	ATLAS_o
58992.89	1.432854110246173e-15	1.488993180553934e-17	15.53	0.011	-21.579	ATLAS_o
58992.99	1.4311347849010833e-15	1.2535848952218877e-17	15.532	0.01	-21.579	ATLAS_o
58993.09	1.4292781791040384e-15	1.0244817004219183e-17	15.533	0.008	-21.579	ATLAS_o
58993.19	1.4272871605316231e-15	8.160978916356335e-18	15.535	0.006	-21.579	ATLAS_o
58993.29	1.4251660244684249e-15	6.569602085004081e-18	15.536	0.005	-21.579	ATLAS_o
58993.39	1.4229206555557347e-15	5.9379157775896716e-18	15.538	0.005	-21.579	ATLAS_o
58993.49	1.4205585911512327e-15	6.559677038323635e-18	15.54	0.005	-21.579	ATLAS_o
58993.59	1.418088745855131e-15	8.128984895219288e-18	15.542	0.006	-21.579	ATLAS_o
58993.69	1.4155209041041017e-15	1.0174975041193999e-17	15.544	0.008	-21.579	ATLAS_o
58993.79	1.412865182910156e-15	1.2412182362990406e-17	15.546	0.01	-21.579	ATLAS_o
58993.89	1.41013150061241e-15	1.4696628563260317e-17	15.548	0.011	-21.579	ATLAS_o
58993.99	1.407329052322817e-15	1.6950814242642832e-17	15.55	0.013	-21.579	ATLAS_o
58994.09	1.404465791977071e-15	1.9127642711383317e-17	15.552	0.015	-21.579	ATLAS_o
58994.19	1.4015479206434484e-15	2.1195129921758868e-17	15.554	0.016	-21.579	ATLAS_o
58994.29	1.3985793807771596e-15	2.3129669328461413e-17	15.557	0.018	-21.579	ATLAS_o
58994.39	1.3955613592442392e-15	2.491284601289555e-17	15.559	0.019	-21.579	ATLAS_o
58994.49	1.392491927563156e-15	2.6529819069958644e-17	15.561	0.021	-21.579	ATLAS_o
