 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 33 646 3 0 ZTF_r 1297399380815 0 1.915 252.247 5.04385 26.2877 2.689e-06 0.0185521 0.0948949 3.90202e-06 1049 30. 0.060124 0.049595 20.7357 26.2877 3 2459051.8993866 646120208 5.89279746568902 24.0713439287902 0.272317767338076 1.38710470987838 -16.7711795180436 45.1065636809493 -0.374316573890485 1.04597285033673 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 34 646 3 0 ZTF_g 1297453950815 0 2.1039 133.947 4.25049 26.403 5.5425e-06 0.0266957 -0.0904058 8.0246e-06 1051 30. 0.064256 0.049293 20.926 26.403 3 2459051.9539583 646120108 2.61991071368076 21.6650063093189 0.134518641303731 1.03761537226986 53.2179397589298 39.3401115794082 1.36187630116278 1.04701427447734 null null null null null 2458246.982951 2458303.921794 57
 35 646 3 0 ZTF_r 1298404980815 0 1.5901 260.565 5.04872 26.3137 3.471e-06 0.0209705 0.0927216 4.98479e-06 1044 30. 0.054827 0.056058 20.8281 26.3137 1 2459052.9049884 646120208 26.063367062653 21.7072864506648 1.33561037587193 1.77736960587839 53.7409355670689 42.7320977747262 1.26609473153672 1.03987125422924 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 36 646 3 0 ZTF_r 1298405910815 0 1.6691 258.722 5.05349 26.317 2.8431e-06 0.0190468 0.091767 4.09092e-06 1046 30. 0.054958 0.058262 20.8132 26.317 3 2459052.9059144 646120208 23.1376439468581 21.7214797841122 1.18490771267679 1.68299049115739 15.3822650293129 42.0665977665947 0.368127357368557 1.04006001101256 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 37 646 3 0 ZTF_g 1298452210815 0 1.9371 138.975 5.2899 26.4449 5.0364e-06 0.0252822 -0.100402 7.24167e-06 1045 30. 0.06176 0.045944 20.686 26.4449 1 2459052.9522106 646120108 -18.316971590949 20.8820070537027 -0.975744775999035 1.05124179154171 -34.7225211906303 39.3221483218242 -0.888974302281574 1.03946149978773 null null null null null 2458246.982951 2458303.921794 57
 38 646 3 0 ZTF_g 1298453140815 0 1.9834 139.23 5.31721 26.4454 5.4167e-06 0.0261949 -0.103453 7.75766e-06 1041 30. 0.062393 0.045201 20.6548 26.4454 3 2459052.9531481 646120108 0.282606282584909 20.464323373914 0.015361698024083 1.06116419373636 -1.97388187948123 38.8959244701558 -0.0510895708117536 1.03952901481572 null null null null null 2458246.982951 2458303.921794 57
 39 646 3 0 ZTF_g 1298490490815 0 2.2585 137.785 7.75501 26.4235 6.6829e-06 0.0288547 -0.0684024 9.9372e-06 1026 30. 0.058281 0.047953 20.2768 26.4235 1 2459052.9904977 646120108 19.0987371932957 38.0236490965906 0.558734721228401 0.99456461173263 6.83763622617019 66.9859342460001 0.102763187183095 1.05605180669454 null null null null null 2458246.982951 2458303.921794 57
 40 646 3 0 ZTF_g 1299381030815 0 2.025 137.852 5.65924 26.4354 5.0343e-06 0.0254073 -0.101859 7.30296e-06 1049 30. 0.066723 0.047391 20.5623 26.4354 1 2459053.8810301 646120108 -6.48983242587372 20.6731768657803 -0.349205490903565 1.15741447130402 -57.5550935647337 38.4663701841926 -1.50632175986104 1.03740468188297 null null null null null 2458246.982951 2458303.921794 57
 41 646 3 0 ZTF_g 1299400500815 0 2.0301 138.176 5.3211 26.4318 5.2304e-06 0.0258 -0.094334 7.58887e-06 1047 30. 0.06641 0.045462 20.6528 26.4318 3 2459053.9005093 646120108 14.2880053051866 20.461647841552 0.77675811294753 0.946740132594711 78.8682981704322 37.8378139773102 2.09841617023391 1.04539648864999 null null null null null 2458246.982951 2458303.921794 57
 42 646 3 0 ZTF_r 1300375110815 0 1.8517 257.17 6.18454 26.3083 2.7927e-06 0.0189693 0.0910273 4.05461e-06 1051 30. 0.060861 0.05 20.5161 26.3083 1 2459054.8751157 646120208 29.7361434325975 23.7345703200713 1.39366396249638 1.84118098605537 17.814398714788 45.0286308133032 0.398288364339593 1.04545855904116 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 43 646 3 0 ZTF_r 1300404790815 0 1.8295 258.289 4.99106 26.3193 3.1236e-06 0.0199718 0.0865633 4.50995e-06 1047 30. 0.061079 0.050012 20.8055 26.3193 3 2459054.9047917 646120208 -0.883358995172247 22.5181050472738 -0.0436375335865119 1.35014584874716 -12.4420660558543 43.1470350540508 -0.29030648504358 1.04278941740802 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 44 646 3 0 ZTF_g 1300456410815 0 2.2273 137.41 5.51819 26.4473 5.6524e-06 0.0269405 -0.111047 8.1572e-06 1051 30. 0.071703 0.047138 20.5976 26.4473 3 2459054.956412 646120108 28.9612226521239 21.4150997718126 1.50435935634993 0.952222491773732 89.9312998952997 38.73421759644 2.33739050359971 1.04398797026572 null null null null null 2458246.982951 2458303.921794 57
 45 646 3 0 ZTF_g 1300493960815 0 2.1082 137.397 10.6711 26.4345 7.7244e-06 0.0305466 -0.0839301 1.19162e-05 1010 30. 0.057561 0.046709 19.977 26.4345 1 2459054.9939699 646120108 -31.3459485029356 46.1938825847497 -0.754834515983875 0.929678095643849 -92.2699088728712 85.7067574959672 -1.08382763193721 1.04046708888231 null null null null null 2458246.982951 2458303.921794 57
 46 646 3 0 ZTF_g 1301403850815 0 2.5737 133.632 5.70304 26.4366 6.9433e-06 0.0297986 -0.141479 1.01045e-05 1053 30. 0.076398 0.049304 20.4596 26.4366 3 2459055.9038542 646120108 2.54348938138132 23.0305097165453 0.122851702670063 1.01114369950469 8.22680174296507 39.3220178246817 0.210625247233209 1.03950666187901 null null null null null 2458246.982951 2458303.921794 57
 47 646 3 0 ZTF_g 1301404780815 0 2.3778 133.788 5.65805 26.4251 6.6739e-06 0.0292562 -0.122454 9.69088e-06 1054 30. 0.070397 0.04906 20.5197 26.4251 1 2459055.9047801 646120108 -49.8464733957858 23.3307976779615 -2.3766194731359 1.01111318327111 -52.2744259102712 41.825511398737 -1.25823918026189 1.03909628476152 null null null null null 2458246.982951 2458303.921794 57
 48 646 3 0 ZTF_r 1301451060815 0 1.4078 254.704 5.23391 26.3019 4.9581e-06 0.02523 0.0898819 7.16274e-06 1050 30. 0.066814 0.073331 20.8063 26.3019 1 2459055.9510648 646120208 -4.81656938875396 18.9118841591704 -0.283307337920555 2.61703900699764 -44.2471801112149 38.0646292636616 -1.17025144541593 1.03421088116704 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
 49 646 3 0 ZTF_r 1301452000815 0 1.5564 254.257 5.16802 26.3007 3.3729e-06 0.0207709 0.0879059 4.85338e-06 1049 30. 0.061886 0.060089 20.8052 26.3007 3 2459055.9520023 646120208 13.3558873996359 21.8914107682684 0.678662417738435 1.7861112307888 -50.1024967880279 43.1097021322184 -1.17003684766453 1.03720058912661 2.79891483157761 20.6769999504089 0.13400000333786 3.49900007247925 0.41100001335144 2458246.951863 2458316.956667 0
