mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58597.49748,20.277339663756848,nan,-6.135340786884967,5.624632217805296,ztfr,False,30,-1689.81317,1549.15235
58597.50182,20.15725321006456,nan,-5.611654900432675,6.2824452374009825,ztfr,False,30,-1545.5781,1730.3291
58600.4866,20.481688657405158,nan,-4.6953002429777415,4.659663260514724,ztfr,False,30,-1293.19307,1283.37783
58618.43678,16.937110992275077,nan,5.809224586399741,121.95106539006949,ztfg,False,30,1599.99331,33588.11247
58634.43155,21.13943951306276,nan,-1.6756840833175088,2.5424603597779742,ztfr,False,30,-461.52172,700.25173
58634.47344,21.202915273885132,nan,-0.09246741190785196,2.398081209448869,ztfg,False,30,-25.46764,660.48641
58637.43272,21.1204465487382,nan,-0.20086411100482704,2.5873273310103295,ztfr,False,30,-55.32257,712.60912
58637.46814,21.278259865184445,nan,0.4737813887490298,2.237309411717143,ztfg,False,30,130.49023,616.20618
58640.46875,21.168627733608226,nan,1.3510685570482572,2.475021080035201,ztfr,False,30,372.11518,681.67741
58643.44674,21.1356647374375,nan,2.9183676323821546,2.551315107377708,ztfg,False,30,803.78519,702.69053
58643.47301,20.721087736898532,nan,0.07925024517225053,3.737617899168351,ztfr,False,30,21.82733,1029.42545
58646.44454,21.023129381259658,nan,-0.15887682074827025,2.829946616471299,ztfg,False,30,-43.75831,779.43202
58646.46772,20.948093874132958,nan,0.5205257276791845,3.0324416014825424,ztfr,False,30,143.36469,835.20377
58649.47031,20.92998222656345,nan,1.3043849610766658,3.083451381400136,ztfg,False,30,359.25745,849.25303
58652.44319,20.33413931200215,nan,6.825842994524798,5.337947165455433,ztfr,False,30,1879.99327,1470.19273
58652.46329,20.23349349306907,nan,-7.030328010354237,5.8564251692135185,ztfg,False,30,-1936.31312,1612.99343
58655.45644,20.1179614600371,nan,-8.076649289522956,6.513964863649576,ztfr,False,30,-2224.49393,1794.0949
58655.46588,20.075919862003552,nan,-3.721411547115633,6.771144014800492,ztfg,False,30,-1024.96185,1864.92792
58655.48122,19.94285689320457,nan,12.903055384226933,7.65397850746733,ztfg,False,30,3553.79655,2108.08073
58658.40243,20.674728628815103,nan,-0.773105406032273,3.9006640178351577,ztfr,False,30,-212.93091,1074.33208
58658.42512,20.048630087578275,nan,5.757888435618715,6.94349233846173,ztfi,False,30,1585.85416,1912.39659
58658.46703,20.877059669801554,nan,-2.0419946946248384,3.2374727956297713,ztfg,False,30,-562.41204,891.67405
58661.43042,20.994041774841783,nan,-3.295782659224378,2.9067875119799007,ztfr,False,30,-907.73392,800.59576
58661.47463,20.859121489201772,nan,-1.9595125464558572,3.2914055717350976,ztfg,False,30,-539.69457,906.52837
58662.34448,20.127932558148483,nan,-0.792837500151447,6.45441628665551,ztfi,False,30,-218.36558,1777.69386
58665.44318,21.154498979692058,nan,0.24246381543791676,2.507439157695848,ztfr,False,30,66.78008,690.60609
58665.47478,21.16921242730971,nan,-0.3081190022351612,2.473688583574195,ztfg,False,30,-84.86302,681.31041
