mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58991.295080999844,19.887306246344554,0.0825606139664118,40.27889070877082,3.0629547267220394,ztfg,True,26.1574,322.134694357403,24.4963048227223
58991.29601849988,20.013407365451958,0.10564791861644258,35.8622103696243,3.489700545763849,ztfg,True,26.1107,274.736938115598,26.7342596287808
58994.25148149999,20.20284470538022,0.1081431879746666,30.12049590634397,3.0002085757483017,ztfg,True,26.1259,234.003373178933,23.3083455580689
58994.27371530002,19.3520654855688,0.06409180894939547,65.94377511327704,3.892839491537304,ztfr,True,26.0057,458.620861473141,27.0736304999021
58994.33851849986,19.502567000716137,0.1502482913046879,57.40810346079749,7.944615871813172,ztfi,True,25.2966,207.78452494586,28.7549689902107
58995.250231499784,nan,nan,nan,nan,ztfr,False,26.1653,nan,nan
58995.25457180012,19.388087030442097,0.05718278744779057,63.79184863434418,3.3598560572527694,ztfr,True,26.0367,456.504631253123,24.0436651910098
58995.30037039984,nan,nan,nan,nan,ztfg,False,26.2829,nan,nan
58995.30083330022,20.314222358462878,0.13776582628406234,27.183855728053008,3.449393336982558,ztfg,True,26.1405,214.047942010799,27.1608101644292
58997.21045139991,20.581851599000377,0.18889036914050816,21.245128409984904,3.696232981301967,ztfg,True,26.1139,163.23728406938,28.4000652531631
58997.332094899844,19.476919142852097,0.13266325310347518,58.78037370794955,7.1824588696090705,ztfi,True,25.3223,217.847380860344,26.6190865110113
58998.26541669993,19.60086277181269,0.07904019655826015,52.43905917445183,3.8176232333783804,ztfr,True,26.0283,372.370177059347,27.1089730010177
58998.270092600025,19.648676230969414,0.08712120579239206,50.17986719811125,4.026646897671137,ztfr,True,26.0072,349.469684263595,28.0429402974403
58998.27424769988,nan,nan,nan,nan,ztfr,False,26.1721,nan,nan
58998.2747105998,19.531334795773432,0.06870397259237157,55.906986262462546,3.5378392298962145,ztfr,True,26.0114,390.864368569181,24.7342128262979
58998.33732639998,nan,nan,nan,nan,ztfg,False,26.2476,nan,nan
58998.337789400015,20.59752740068477,0.15197418257500137,20.940596074785407,2.931224068434,ztfg,True,26.1086,160.11390135544,22.4124337085635
59000.257129599806,20.392295083053458,0.20254274003784495,25.29775409775045,4.71942196901722,ztfg,True,26.119,195.290881970696,36.4324862657752
59001.23142360011,nan,nan,nan,nan,ztfr,False,26.1402,nan,nan
59001.231898100115,19.601759095290884,0.1507392907828804,52.39578626545583,7.274664881335725,ztfr,True,25.9906,359.365483849367,49.8945363979923
59001.371354199946,20.27840173510174,0.27063806566834847,28.095664355232078,7.003551860336351,ztfg,True,26.01,196.17303266899,48.901068525218
59001.37181709986,nan,nan,nan,nan,ztfg,False,26.1942,nan,nan
59004.18843750004,19.557576892345033,nan,17.687196946507623,10.914384232665883,ztfg,False,26.1464,140.029330277791,86.4090516500105
59004.250752300024,19.25119532128251,0.17640448913186174,72.36388445094558,11.75768082174277,ztfr,True,26.0566,527.426408678024,85.6962201137509
59005.26947919978,nan,nan,nan,nan,ztfr,False,26.1975,nan,nan
59009.20053240005,20.15601779273755,0.1737143239630168,31.447989289801153,5.031745601431335,ztfr,True,26.07,232.05604325999,37.1294636422969
59009.21149310004,20.457609045522855,0.24741725139849838,23.820802139797788,5.428458498237299,ztfr,True,26.0888,178.844826539497,40.7564662514908
59009.211967600044,nan,nan,nan,nan,ztfr,False,26.2286,nan,nan
59009.25434029987,20.461847042603672,nan,11.58273324915371,4.745600538426766,ztfg,False,26.1763,94.2607855236603,38.6199029979643
59009.29388889996,19.82761218906611,0.2570420028753647,42.55544383436338,10.075100411195406,ztfi,True,25.3986,169.197960731157,40.0580111529556
59011.210821799934,20.097458987312994,0.26901140568592363,33.190699479742044,8.223889401072542,ztfi,True,25.3109,121.724053170394,30.1604113927934
59012.19320600014,nan,nan,nan,nan,ztfg,False,26.3556,nan,nan
59012.193669000175,21.06828636674271,0.22026908899394168,13.573300163572231,2.753779553901975,ztfg,True,26.2528,118.523768976926,24.0463503883908
59012.19509259984,21.16387821501051,0.24598992853147614,12.429358484001627,2.816152717299122,ztfg,True,26.1673,100.315655189421,22.728784056953
59012.230810199864,nan,nan,nan,nan,ztfr,False,26.233,nan,nan
59012.23128469987,20.119112461351595,0.12802224884946017,32.53531497170651,3.836459601826819,ztfr,True,26.0788,242.033240498946,28.5397805517153
59012.2327083,20.17967381400339,0.12366149103393735,30.77021100435306,3.5047344314517503,ztfr,True,26.0765,228.418078794557,26.0168740930665
59013.253287000116,19.822028041214487,0.1377385174696044,42.77487839087536,5.426681711800487,ztfi,True,25.3806,167.274131441005,21.2214155620335
59015.213113400154,nan,nan,nan,nan,ztfr,False,26.1777,nan,nan
59015.21358799981,19.97633046063621,0.11697575110281104,37.10802288371384,3.9981015462491727,ztfr,True,26.0187,261.184749937861,28.1406302851443
59016.19929399993,21.101200922039155,0.23667304885589371,13.16799433966447,2.8705069242751593,ztfg,True,26.23,112.59513635301,24.5447492005268
59016.237499999814,20.171425596323665,0.17939023677595853,31.004859058035525,5.122933598255701,ztfr,True,25.9688,208.42497662878,34.4380638366588
59016.27682870021,20.310814650851896,0.35708744452431307,27.26930941014558,8.968893811560918,ztfi,True,25.0613,79.4683397159522,26.1371892325314
59018.19986109994,nan,nan,nan,nan,ztfg,False,26.3426,nan,nan
59018.201307899784,21.153123526120417,0.22972181577079015,12.553088468638745,2.6560912559151326,ztfg,True,26.1626,100.876635640224,21.3443528673857
59018.234525499865,nan,nan,nan,nan,ztfr,False,26.2071,nan,nan
59018.274108800106,20.002700104758695,0.15219801209444586,36.21762419908499,5.077139546729696,ztfi,True,25.3491,137.581474024766,19.2867521853118
59019.21324069984,20.196781442007904,0.12647534420511716,30.289173519954858,3.5284458382838824,ztfr,True,26.0548,220.397885309012,25.6745863558416
59019.255659699906,21.224711668085185,0.26248766248894956,11.752096062881273,2.841282329272628,ztfg,True,26.1443,92.8614226355715,22.4509328203091
59020.32995369984,20.188691432834585,0.2731137993059244,30.51570633601163,7.676393567221152,ztfi,True,25.2731,108.0845022447,27.189250303159
59021.23483800003,nan,nan,nan,nan,ztfr,False,26.2019,nan,nan
59021.23577550007,20.507660427161554,0.17525598978023382,22.747612897667874,3.671967775185038,ztfr,True,26.0349,162.515889467803,26.2336585278575
59022.20129630016,21.19626961053539,0.24201572596899118,12.064022979973991,2.689217352496083,ztfg,True,26.204,100.714535893801,22.4504941696309
59022.2200230998,20.310038515556926,0.12019985329148174,27.288809763882153,3.0211945566158134,ztfr,True,26.0756,202.406564609288,22.4088047999164
59022.273032399826,20.27936962095341,0.21873151752358763,28.070629472311914,5.655274368905893,ztfi,True,25.3689,108.59558060786,21.8783053723057
59024.20112269977,nan,nan,nan,nan,ztfg,False,26.3108,nan,nan
59024.20158560015,21.368806915128165,0.31426023667055225,10.291465771240967,2.978906207015818,ztfg,True,26.1474,81.5524915550559,23.6056970591923
59024.21369209979,20.278082778263048,0.1789822521087524,28.1039192339539,4.633050343166208,ztfr,True,25.8184,164.485223281043,27.1160870419564
