mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58804.515520799905,17.91565252689935,nan,-14.799953897599384,49.51867151174108,ztfg,False,25.9407,-96.9483367166709,324.37620229757584
58828.546469899826,18.22851470774438,nan,-4.795792417681758,37.121379972081044,ztfg,False,26.265,-42.3506789063452,327.81144529145075
58828.56796299992,18.708071269403952,nan,-3.2195009841488513,23.867200852812122,ztfr,False,26.2309,-27.5517102299327,204.2497284932898
58833.4796990999,18.13181225787551,nan,2.7612272126466535,40.57935058766935,ztfr,False,26.241,23.8507557448614,350.5137768883247
58838.49859949993,18.00439612387976,nan,26.449546434462963,45.632214585669786,ztfg,False,25.519,117.494687094487,202.70830683076775
58838.54655090021,16.83280650363371,nan,-4.428724961018091,134.24786702501007,ztfr,False,24.7644,-9.81835453009672,297.62361965639474
58850.48406249983,18.931017526278744,nan,-4.676782033441657,19.436720302915095,ztfr,False,26.2402,-40.3670608770029,167.76562732808398
58850.54159720009,19.11572022405492,nan,-9.301784185412481,16.39615087743088,ztfg,False,26.2414,-80.3759759022389,141.67783314953553
58853.502847199794,19.45778534749244,nan,-5.436232174220435,11.965086886592053,ztfg,False,26.2523,-47.4480093486696,104.43254376531033
58856.54027780006,19.461799708662035,nan,-0.6330710709392908,11.920929297386756,ztfg,False,26.2593,-5.56125063424465,104.72011541692322
58861.46040510014,17.92514487276558,nan,-14.204120748899063,49.087627979593734,ztfg,False,26.2595,-124.799933971594,431.29263957787
58873.39982639998,19.22342922139162,nan,-3.7161272869764637,14.84767002147926,ztfg,False,25.9969,-25.6360187933434,102.42790903368065
58873.50598380016,19.213631351022666,nan,-0.7092568321972619,14.982264338809308,ztfr,False,26.2653,-6.26503538159129,132.3419273779907
58876.5061805998,19.420056832911516,nan,-7.500848971572181,12.38817302507742,ztfg,False,26.263,-66.116586133404,109.19613392460654
58876.5452083,19.379175451289512,nan,-2.0057293780539385,12.863519676086367,ztfr,False,26.2729,-17.841539906418,114.42470861176976
