MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58978.546987,-24.055,16.077,-1,14,o,0,0.70,277.63342,42.68772,4506.27,6470.04,1.74,1.70,-65.4,-0.429,19.21,19.50,01a58978o0549o
58978.552065,-20.840,0.781,-17,13,o,0,1.44,277.63342,42.68772,4523.71,6354.78,1.83,1.75,-77.7,-0.426,19.15,19.50,01a58978o0560o
58982.465036,-22.380,2.074,-4,8,o,0,1.14,277.63342,42.68772,4473.62,6430.58,1.92,1.78,-7.3,-0.399,19.59,20.56,01a58982o0490o
58982.488157,-22.491,3.078,-4,11,o,0,0.86,277.63342,42.68772,4453.97,6391.72,1.82,1.77,-59.1,-0.416,19.57,20.48,01a58982o0539o
58982.490996,22.352,2.228,4,9,o,0,1.46,277.63342,42.68772,4511.63,6469.85,1.85,1.76,-75.3,-0.424,19.57,20.46,01a58982o0545o
58982.496535,-22.972,3.968,-2,9,o,0,1.30,277.63342,42.68772,4531.14,6352.62,1.90,1.82,-13.4,-0.405,19.55,20.51,01a58982o0557o
58984.515916,-24.139,13.000,-1,10,o,0,0.98,277.63342,42.68772,8513.42,6025.24,2.28,2.09,53.9,-0.431,19.58,20.82,02a58984o0521o
58984.517761,21.919,1.889,6,12,o,0,1.02,277.63342,42.68772,8535.16,6063.93,2.28,2.09,58.6,-0.428,19.58,20.83,02a58984o0525o
58984.520559,-21.512,1.247,-9,11,o,0,0.85,277.63342,42.68772,8475.11,5987.70,2.58,2.05,41.5,-0.406,19.53,20.80,02a58984o0531o
58984.525755,-22.192,2.070,-5,10,o,0,1.28,277.63342,42.68772,8455.89,6105.31,2.28,2.05,54.2,-0.430,19.55,20.79,02a58984o0542o
58986.546420,-21.363,0.794,-10,8,o,0,1.09,277.63342,42.68772,8836.32,7521.54,1.96,1.89,79.1,-0.422,19.83,21.26,01a58986o0588o
58986.550581,21.595,1.057,8,9,o,0,0.96,277.63342,42.68772,8858.65,7559.11,1.93,1.85,84.0,-0.423,19.86,21.25,01a58986o0597o
58986.585116,21.689,0.914,8,7,o,0,1.12,277.63342,42.68772,8809.36,7478.59,1.95,1.91,13.5,-0.417,19.85,21.29,01a58986o0671o
