MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59017.320337,16.358,0.013,1040,14,o,0,3.88,198.72267,27.00864,1897.54,7785.96,2.02,1.81,-19.9,-0.393,19.68,21.05,01a59017o0183o
59017.327756,16.324,0.013,1072,14,o,0,2.65,198.72267,27.00864,1839.20,7707.35,1.90,1.78,-32.4,-0.414,19.69,20.96,01a59017o0199o
59017.339423,16.313,0.014,1083,15,o,0,2.86,198.72267,27.00864,1821.17,7822.84,2.10,1.91,-19.1,-0.394,19.58,20.90,01a59017o0224o
59019.317838,17.111,0.104,520,54,c,0,1.14,198.72267,27.00864,2913.28,9122.94,2.77,2.68,-54.8,-0.387,17.74,19.50,02a59019o0164c
59019.321981,17.082,0.096,534,52,c,0,1.19,198.72267,27.00864,2896.51,9085.03,3.03,2.85,-48.9,-0.409,18.06,19.81,02a59019o0173c
59021.279050,16.585,0.018,843,15,o,0,1.62,198.72267,27.00864,1872.01,7746.18,1.86,1.69,-14.8,-0.406,19.54,20.90,01a59021o0084o
59021.282274,16.576,0.018,850,15,o,0,2.29,198.72267,27.00864,1893.70,7785.34,1.81,1.67,-12.8,-0.405,19.53,20.87,01a59021o0091o
59021.298171,16.582,0.015,846,13,o,0,2.70,198.72267,27.00864,1836.37,7706.03,1.91,1.73,-17.0,-0.400,19.52,20.84,01a59021o0124o
59021.303962,16.607,0.015,826,13,o,0,2.87,198.72267,27.00864,1817.87,7821.81,1.81,1.68,-25.0,-0.413,19.76,21.02,01a59021o0136o
59023.269668,17.255,0.026,455,12,c,0,2.68,198.72267,27.00864,2923.31,9125.47,2.41,2.15,-46.4,-0.434,19.80,21.65,02a59023o0057c
59023.273331,17.214,0.026,473,12,c,0,1.30,198.72267,27.00864,2903.65,9085.72,2.39,2.18,-43.2,-0.429,19.80,21.69,02a59023o0065c
59023.279800,17.300,0.026,437,12,c,0,2.80,198.72267,27.00864,2960.37,9162.34,2.43,2.20,-42.8,-0.429,19.80,21.72,02a59023o0079c
59023.293875,17.240,0.027,462,12,c,0,2.11,198.72267,27.00864,2980.09,9045.91,2.84,2.54,-47.6,-0.406,19.65,21.70,02a59023o0109c
59025.277284,16.912,0.021,624,13,o,0,3.01,198.72267,27.00864,7161.32,3842.22,2.67,2.21,-7.7,-0.356,19.54,20.97,01a59025o0083o
59025.280201,16.843,0.020,665,13,o,0,2.10,198.72267,27.00864,7181.84,3880.99,2.56,2.26,-13.5,-0.367,19.54,20.99,01a59025o0089o
59025.286199,16.944,0.020,606,12,o,0,2.68,198.72267,27.00864,7123.83,3804.76,2.77,2.54,-0.0,-0.366,19.42,21.02,01a59025o0102o
59025.296846,16.868,0.020,650,13,o,0,1.62,198.72267,27.00864,7107.82,3922.11,2.43,2.05,-3.8,-0.381,19.66,21.07,01a59025o0124o
59027.288167,17.072,0.025,538,14,o,0,2.63,198.72267,27.00864,6736.22,2922.38,2.01,1.97,-82.9,-0.440,19.48,20.52,02a59027o0099o
59027.291381,17.031,0.022,559,12,o,0,2.91,198.72267,27.00864,6717.17,2885.22,1.99,1.94,69.2,-0.440,19.46,20.51,02a59027o0106o
59027.297833,16.936,0.023,610,14,o,0,1.63,198.72267,27.00864,6775.45,2963.98,2.01,1.97,51.0,-0.432,19.50,20.51,02a59027o0120o
59027.308274,17.005,0.027,573,15,o,0,1.24,198.72267,27.00864,6793.60,2844.41,2.04,2.01,52.9,-0.430,19.45,20.45,02a59027o0142o
59029.297823,17.274,0.043,447,19,o,0,1.54,198.72267,27.00864,7164.62,3842.02,2.95,2.25,-2.9,-0.315,18.98,19.69,01a59029o0004o
59029.301049,17.062,0.031,544,17,o,0,1.60,198.72267,27.00864,7184.87,3878.18,2.61,2.05,-5.0,-0.332,19.09,19.71,01a59029o0011o
59029.309546,17.087,0.030,531,16,o,0,1.68,198.72267,27.00864,7128.45,3799.71,2.43,1.95,-5.0,-0.350,19.16,19.72,01a59029o0029o
59029.319974,17.059,0.094,545,51,o,0,1.59,198.72267,27.00864,7111.50,3917.39,2.49,2.18,-10.0,-0.342,17.56,17.63,01a59029o0051o
59031.270109,17.229,0.039,466,18,o,0,1.41,198.72267,27.00864,6729.08,2922.68,2.29,2.08,-64.6,-0.435,19.02,19.72,02a59031o0058o
59031.273311,17.110,0.034,520,18,o,0,1.34,198.72267,27.00864,6711.99,2885.75,2.23,2.12,-64.6,-0.448,19.05,19.74,02a59031o0065o
59031.291504,17.114,0.032,518,17,o,0,2.14,198.72267,27.00864,6769.78,2958.26,2.42,2.23,-60.9,-0.424,18.93,19.70,02a59031o0104o
59031.301164,17.190,0.034,483,17,o,0,2.11,198.72267,27.00864,6789.02,2842.09,2.20,2.03,-56.1,-0.423,19.05,19.67,02a59031o0125o
59033.317521,17.334,0.043,423,18,o,0,1.10,198.72267,27.00864,5800.67,7537.14,2.35,2.05,-6.8,-0.341,19.07,19.58,01a59033o0172o
59033.320744,17.304,0.041,435,18,o,0,1.67,198.72267,27.00864,5820.43,7576.34,2.35,2.01,-4.8,-0.356,19.05,19.56,01a59033o0179o
59033.326274,17.231,0.037,465,17,o,0,1.79,198.72267,27.00864,5761.17,7499.34,2.38,2.01,-1.1,-0.342,19.01,19.53,01a59033o0191o
59033.337838,17.246,0.034,459,16,o,0,2.03,198.72267,27.00864,5739.46,7616.49,2.11,1.89,-12.9,-0.383,19.07,19.48,01a59033o0216o
59035.315170,17.348,0.056,418,23,o,0,1.44,198.72267,27.00864,2052.93,980.35,2.51,2.22,-53.9,-0.462,18.74,19.15,02a59035o0107o
59035.318403,17.391,0.062,402,25,o,0,1.53,198.72267,27.00864,2033.57,941.66,2.51,2.24,-57.3,-0.470,18.68,19.14,02a59035o0114o
59035.324845,17.295,0.054,438,24,o,0,1.48,198.72267,27.00864,2093.91,1018.09,2.35,2.09,-56.1,-0.470,18.69,19.11,02a59035o0128o
59035.335903,17.219,0.058,470,27,o,0,1.10,198.72267,27.00864,2115.63,898.04,2.31,1.91,-51.0,-0.485,18.75,19.04,02a59035o0152o
59037.255175,17.429,0.028,388,11,o,0,2.56,198.72267,27.00864,5789.05,7535.07,1.86,1.75,-6.1,-0.413,19.66,20.59,01a59037o0034o
59037.259006,17.501,0.029,363,10,o,0,3.46,198.72267,27.00864,5807.90,7573.23,1.95,1.75,-5.6,-0.406,19.77,20.95,01a59037o0042o
59037.264245,17.429,0.029,388,11,o,0,1.52,198.72267,27.00864,5749.21,7495.14,1.80,1.68,-13.4,-0.419,19.87,21.10,01a59037o0053o
59037.280971,17.498,0.029,364,11,o,0,2.79,198.72267,27.00864,5731.71,7612.55,1.85,1.69,-13.8,-0.417,19.78,20.82,01a59037o0089o
59039.255711,17.434,0.062,386,24,o,0,1.23,198.72267,27.00864,2060.27,983.07,2.30,1.81,-50.9,-0.487,18.98,19.51,02a59039o0029o
59039.258913,17.498,0.050,364,18,o,0,1.44,198.72267,27.00864,2041.83,943.22,2.30,1.87,-53.2,-0.485,19.29,20.07,02a59039o0036o
59039.265849,17.602,0.041,330,14,o,0,1.99,198.72267,27.00864,2103.14,1020.34,2.18,1.87,-52.8,-0.483,19.52,20.60,02a59039o0051o
59039.288428,17.678,0.050,308,16,o,0,1.13,198.72267,27.00864,2123.13,902.47,2.42,2.03,-51.1,-0.470,19.50,20.75,02a59039o0100o
59041.286283,17.572,0.035,340,12,o,0,2.08,198.72267,27.00864,9514.92,1254.67,2.12,1.85,-35.4,-0.399,19.92,21.30,01a59041o0103o
59041.290425,17.492,0.030,366,11,o,0,2.66,198.72267,27.00864,9535.01,1294.10,2.19,1.92,-33.6,-0.399,19.85,21.29,01a59041o0112o
59041.297351,17.208,0.045,475,21,o,0,11.50,198.72267,27.00864,9477.26,1219.23,2.14,1.90,-38.1,-0.401,19.89,21.26,01a59041o0127o
59041.310273,17.610,0.035,328,12,o,0,1.67,198.72267,27.00864,9458.72,1340.41,2.27,2.01,-27.7,-0.381,19.74,21.18,01a59041o0155o
59043.323380,18.141,0.062,201,12,c,0,1.62,198.72267,27.00864,4040.47,876.04,2.52,2.39,-72.8,-0.421,19.45,21.28,02a59043o0114c
59043.326619,18.102,0.085,209,18,c,0,0.94,198.72267,27.00864,4021.65,836.62,2.52,2.38,-75.2,-0.417,19.00,20.74,02a59043o0121c
59043.333033,17.910,0.049,249,12,c,0,1.34,198.72267,27.00864,4081.98,913.38,2.50,2.36,-74.3,-0.422,19.59,21.41,02a59043o0135c
59043.345006,17.953,0.046,239,11,c,0,2.34,198.72267,27.00864,4102.74,792.17,2.53,2.39,-87.9,-0.413,19.46,21.26,02a59043o0161c
59045.295752,17.886,1.155,254,294,o,0,1.12,198.72267,27.00864,9532.74,1297.01,2.41,2.15,-42.1,-0.361,15.55,16.81,01a59045o0126o
59045.317411,17.992,0.346,231,80,o,0,1.21,198.72267,27.00864,9457.30,1343.76,2.69,2.31,-15.6,-0.350,17.41,18.73,01a59045o0173o
59047.296283,17.735,0.062,292,18,c,0,1.59,198.72267,27.00864,4047.92,877.43,2.65,2.41,59.2,-0.401,19.03,20.90,02a59047o0005c
59047.299515,17.930,0.450,244,110,c,0,1.13,198.72267,27.00864,4028.55,837.70,2.65,2.46,65.6,-0.390,17.85,19.96,02a59047o0012c
59047.308234,18.133,0.066,203,13,c,0,1.26,198.72267,27.00864,4089.95,914.87,2.43,2.32,88.3,-0.421,19.32,21.21,02a59047o0031c
59047.318793,18.192,0.065,192,12,c,0,1.76,198.72267,27.00864,4110.38,795.47,2.42,2.30,80.2,-0.418,19.55,21.43,02a59047o0054c
59051.283265,18.107,0.051,208,11,c,0,1.60,198.72267,27.00864,4846.36,4950.76,2.28,2.23,36.0,-0.406,19.66,21.33,02a59051o0090c
59051.286466,18.208,0.053,189,10,c,0,2.23,198.72267,27.00864,4827.10,4910.51,2.32,2.23,32.4,-0.406,19.63,21.32,02a59051o0097c
59051.293818,18.135,0.054,202,11,c,0,1.61,198.72267,27.00864,4885.09,4988.09,2.29,2.24,28.4,-0.410,19.61,21.30,02a59051o0113c
59051.303965,18.098,0.057,209,12,c,0,1.44,198.72267,27.00864,4906.31,4871.53,2.39,2.25,34.3,-0.400,19.62,21.28,02a59051o0135c
59057.280278,18.327,0.076,170,13,o,0,4.34,198.72267,27.00864,3757.98,5706.44,2.39,2.15,-6.4,-0.354,19.24,20.19,01a59057o0077o
59057.283503,17.969,0.071,236,17,o,0,1.29,198.72267,27.00864,3778.07,5746.45,3.01,2.78,-7.2,-0.371,18.98,20.19,01a59057o0084o
59057.290879,18.193,0.069,192,13,o,0,1.69,198.72267,27.00864,3718.70,5670.35,2.48,2.18,-7.8,-0.392,19.20,20.18,01a59057o0100o
59057.304728,18.201,0.086,190,16,o,0,1.37,198.72267,27.00864,3698.37,5788.24,2.78,2.37,-5.4,-0.350,19.07,20.13,01a59057o0130o
59059.279271,18.231,0.093,185,17,o,0,2.35,198.72267,27.00864,8995.77,9365.71,2.48,2.44,-41.8,-0.413,19.09,19.86,02a59059o0091o
59059.282946,18.096,0.093,210,19,o,0,1.68,198.72267,27.00864,8978.60,9324.20,2.68,2.52,-57.7,-0.390,19.00,19.84,02a59059o0099o
59059.288448,18.004,0.097,228,22,o,0,1.09,198.72267,27.00864,9035.82,9404.61,2.66,2.61,-79.7,-0.411,18.93,19.79,02a59059o0111o
59059.299908,18.423,0.162,155,25,o,0,1.26,198.72267,27.00864,9055.69,9285.86,2.60,2.40,-42.1,-0.413,18.94,19.74,02a59059o0136o
59065.269465,18.505,0.185,144,27,o,0,0.99,198.72267,27.00864,4555.49,9784.06,2.92,2.59,0.9,-0.267,18.54,19.28,01a59065o0052o
59065.273608,18.689,0.181,122,22,o,0,1.33,198.72267,27.00864,4574.91,9823.44,2.70,2.50,1.8,-0.302,18.58,19.23,01a59065o0061o
59065.280973,18.659,0.200,125,25,o,0,1.45,198.72267,27.00864,4515.35,9744.95,2.95,2.64,2.5,-0.278,18.49,19.16,01a59065o0077o
59065.292500,18.130,0.123,203,25,o,0,1.06,198.72267,27.00864,4491.25,9864.72,2.25,2.15,3.6,-0.361,18.60,19.04,01a59065o0102o
59073.246672,18.548,0.102,138,14,o,0,1.45,198.72267,27.00864,9898.86,5821.15,2.53,2.08,4.6,-0.358,19.07,19.90,01a59073o0042o
59073.252211,18.989,0.128,92,12,o,0,2.57,198.72267,27.00864,9917.81,5861.84,2.52,2.04,4.7,-0.363,19.34,20.40,01a59073o0054o
59073.255893,18.412,0.070,157,11,o,0,1.96,198.72267,27.00864,9858.00,5786.03,2.43,2.10,4.1,-0.376,19.38,20.47,01a59073o0062o
59073.267426,18.554,0.081,138,11,o,0,2.03,198.72267,27.00864,9837.46,5907.57,2.43,2.08,8.2,-0.381,19.37,20.43,01a59073o0087o
59075.247582,18.952,0.226,95,22,c,0,1.52,198.72267,27.00864,4833.11,9026.59,2.91,2.46,47.1,-0.362,18.92,20.30,02a59075o0016c
59075.250800,18.774,0.126,112,14,c,0,1.69,198.72267,27.00864,4812.98,8987.77,3.01,2.51,44.7,-0.349,19.21,20.72,02a59075o0023c
59075.256303,18.698,0.104,120,12,c,0,1.91,198.72267,27.00864,4870.32,9062.70,2.62,2.38,44.8,-0.383,19.47,21.03,02a59075o0035c
59075.267779,18.424,0.078,155,12,c,0,1.76,198.72267,27.00864,4889.65,8943.28,2.49,2.39,44.8,-0.400,19.49,21.10,02a59075o0060c
59077.241695,18.900,0.192,100,19,o,0,2.11,198.72267,27.00864,9896.99,5824.86,2.65,1.95,2.7,-0.337,18.57,19.03,01a59077o0008o
59077.245016,18.577,0.113,135,15,o,0,1.36,198.72267,27.00864,9917.64,5863.02,2.45,1.90,3.8,-0.375,19.03,19.73,01a59077o0015o
59077.251944,18.743,0.120,116,14,o,0,1.44,198.72267,27.00864,9858.27,5790.26,2.43,1.92,2.7,-0.374,19.34,20.39,01a59077o0030o
59077.266790,18.626,0.086,129,11,o,0,1.76,198.72267,27.00864,9834.55,5911.44,2.13,1.93,9.2,-0.385,19.45,20.51,01a59077o0062o
59089.229770,-20.617,3.748,-21,77,o,0,0.76,198.72267,27.00864,1136.09,3660.02,2.42,1.86,-11.6,-0.374,17.49,17.56,01a59089o0022o
59089.232995,18.645,0.310,126,39,o,0,0.92,198.72267,27.00864,1155.80,3699.05,2.29,1.86,-12.5,-0.358,18.25,18.40,01a59089o0029o
59089.239463,18.649,0.176,126,22,o,0,1.22,198.72267,27.00864,1096.53,3619.57,2.40,1.92,-12.7,-0.349,18.85,19.46,01a59089o0043o
59089.250073,18.862,0.186,104,19,o,0,1.28,198.72267,27.00864,1078.08,3735.22,2.29,1.85,-12.6,-0.365,18.95,19.56,01a59089o0066o
