MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59388.272748,19.649,0.602,50,30,o,0,1.64,185.46033,4.48168,5868.96,10479.91,1.74,1.60,-86.1,-0.386,18.74,18.90,01a59388o0071o
59388.278278,19.631,0.474,51,24,o,0,1.24,185.46033,4.48168,5809.83,10401.79,1.76,1.65,-83.5,-0.392,18.77,18.74,01a59388o0083o
59388.279251,21.395,2.544,10,26,o,0,1.08,185.46033,4.48168,854.08,248.30,1.82,1.59,62.1,-0.466,18.74,18.69,01a59388o0085o
59388.282477,-19.549,0.439,-55,24,o,0,1.79,185.46033,4.48168,875.73,287.18,1.82,1.63,64.5,-0.469,18.61,18.56,01a59388o0092o
59388.288485,20.418,0.896,25,22,o,0,1.21,185.46033,4.48168,815.65,207.55,1.81,1.61,63.9,-0.501,18.92,18.96,01a59388o0105o
59388.288945,-21.640,3.293,-8,26,o,0,1.77,185.46033,4.48168,5791.68,10517.73,1.77,1.60,-84.3,-0.406,18.88,19.03,01a59388o0106o
59388.299106,21.736,2.698,7,20,o,0,1.35,185.46033,4.48168,797.58,324.94,1.93,1.68,68.9,-0.493,19.05,19.24,01a59388o0128o
59390.260326,21.174,4.020,12,50,o,0,1.03,185.46033,4.48168,1391.80,8286.75,2.22,1.78,-56.1,-0.476,18.48,18.68,02a59390o0038o
59390.264458,-19.395,0.753,-63,48,o,0,1.43,185.46033,4.48168,1372.64,8248.21,2.13,1.78,-55.7,-0.490,18.58,18.75,02a59390o0047o
59390.270869,-20.801,4.030,-17,70,o,0,1.24,185.46033,4.48168,1431.33,8325.68,2.15,1.75,-55.7,-0.499,18.30,18.36,02a59390o0061o
59390.281438,22.003,13.543,6,78,o,0,1.09,185.46033,4.48168,1452.86,8208.97,2.10,1.72,-51.9,-0.506,18.24,18.30,02a59390o0084o
59392.308558,20.042,0.370,35,13,o,0,1.02,185.46033,4.48168,5740.55,8484.64,1.75,1.61,-77.9,-0.432,19.57,20.20,01a59392o0150o
59392.311789,21.332,1.174,11,12,o,0,1.03,185.46033,4.48168,5757.27,8524.44,1.73,1.62,-80.6,-0.431,19.53,20.07,01a59392o0157o
59392.317783,-23.601,9.400,-1,12,o,0,0.87,185.46033,4.48168,5698.44,8445.06,1.79,1.68,-74.8,-0.423,19.43,19.89,01a59392o0170o
59392.329305,21.123,1.038,13,13,o,0,1.41,185.46033,4.48168,5678.45,8562.59,1.82,1.75,-75.0,-0.423,19.22,19.61,01a59392o0195o
59394.314660,21.708,1.458,8,11,c,0,1.48,185.46033,4.48168,6888.12,3928.69,2.37,2.28,-76.2,-0.391,19.56,21.12,02a59394o0154c
59394.326147,21.765,1.667,7,12,c,0,1.29,185.46033,4.48168,6870.28,3888.91,2.39,2.33,-85.1,-0.388,19.55,21.09,02a59394o0179c
59394.336252,20.995,0.804,14,12,c,0,1.35,185.46033,4.48168,6925.85,3967.44,2.46,2.40,68.3,-0.381,19.48,21.05,02a59394o0201c
59394.342758,20.533,0.568,22,13,c,0,1.52,185.46033,4.48168,6948.25,3849.79,2.45,2.42,-71.2,-0.383,19.45,21.01,02a59394o0215c
59396.300580,21.753,1.521,7,11,o,0,0.96,185.46033,4.48168,5739.73,8484.48,1.98,1.81,-77.6,-0.418,19.63,20.63,01a59396o0132o
59396.303814,20.231,0.322,29,9,o,0,1.63,185.46033,4.48168,5758.46,8523.09,2.03,1.82,-81.5,-0.421,19.60,20.60,01a59396o0139o
59396.310730,20.768,0.706,18,13,o,0,0.89,185.46033,4.48168,5699.17,8446.03,2.05,1.85,-78.0,-0.415,19.55,20.57,01a59396o0154o
59396.323652,20.228,0.479,29,14,o,0,0.66,185.46033,4.48168,5676.73,8563.82,1.91,1.75,-78.0,-0.417,19.57,20.46,01a59396o0182o
59400.256676,20.302,0.443,28,12,o,0,1.21,185.46033,4.48168,981.20,2208.27,1.69,1.58,80.0,-0.438,19.55,20.09,01a59400o0038o
59400.260818,20.132,0.288,32,9,o,0,1.66,185.46033,4.48168,1002.55,2246.19,1.70,1.56,74.9,-0.436,19.70,20.38,01a59400o0047o
59400.266380,20.834,0.585,17,10,o,0,1.52,185.46033,4.48168,942.84,2166.91,1.73,1.55,75.3,-0.443,19.72,20.49,01a59400o0059o
59400.277441,20.847,0.668,17,11,o,0,0.92,185.46033,4.48168,926.31,2282.46,1.76,1.59,77.7,-0.435,19.73,20.50,01a59400o0083o
59402.281573,20.587,0.614,21,13,c,0,1.16,185.46033,4.48168,8825.47,3837.93,2.48,2.35,-66.9,-0.391,19.52,21.02,02a59402o0085c
59402.284788,20.630,0.652,20,13,c,0,1.17,185.46033,4.48168,8806.72,3798.64,2.48,2.27,-56.1,-0.397,19.50,21.01,02a59402o0092c
59402.290342,20.231,0.409,29,12,c,0,1.30,185.46033,4.48168,8864.86,3876.35,2.52,2.26,-55.6,-0.401,19.52,21.00,02a59402o0104c
59402.304585,20.244,0.510,29,15,c,0,1.05,185.46033,4.48168,8884.76,3760.55,2.54,2.31,-56.1,-0.399,19.45,20.99,02a59402o0135c
59404.249106,21.655,2.391,8,19,o,0,1.23,185.46033,4.48168,980.29,2205.09,1.72,1.61,68.6,-0.428,19.08,19.10,01a59404o0019o
59404.252335,20.853,0.923,16,15,o,0,1.03,185.46033,4.48168,1002.08,2244.27,1.71,1.57,79.1,-0.428,19.38,19.71,01a59404o0026o
59404.257865,20.182,0.373,31,11,o,0,1.63,185.46033,4.48168,942.17,2165.70,1.75,1.61,77.3,-0.432,19.63,20.30,01a59404o0038o
59404.268493,22.705,3.687,3,11,o,0,1.22,185.46033,4.48168,924.71,2281.91,1.76,1.63,79.0,-0.433,19.70,20.54,01a59404o0061o
59416.262222,-23.602,93.200,-1,123,o,0,2.69,185.46033,4.48168,5175.53,535.61,1.94,1.81,-31.8,-0.430,16.70,16.25,01a59416o0065o
59416.265911,-17.001,0.497,-575,286,o,0,0.84,185.46033,4.48168,5194.86,574.70,1.92,1.79,-25.8,-0.462,16.13,15.70,01a59416o0073o
59416.272362,16.558,0.562,864,486,o,0,1.68,185.46033,4.48168,5137.59,496.24,1.96,1.80,-22.6,-0.424,15.35,14.79,01a59416o0087o
59416.282517,-15.646,0.471,-2002,944,o,0,0.84,185.46033,4.48168,5118.20,615.63,2.20,2.14,-43.2,-0.408,14.59,14.25,01a59416o0109o
59418.258379,23.499,22.300,1,32,o,0,1.14,185.46033,4.48168,5181.47,6148.38,2.55,2.23,43.1,-0.398,18.39,18.77,02a59418o0021o
59418.262061,-21.000,2.214,-14,32,o,0,1.12,185.46033,4.48168,5162.46,6108.53,2.56,2.27,45.7,-0.397,18.37,18.79,02a59418o0029o
59418.268493,-21.885,5.140,-6,33,o,0,1.07,185.46033,4.48168,5222.24,6185.95,2.45,2.28,49.5,-0.428,18.38,18.77,02a59418o0043o
59418.278575,-23.055,12.312,-2,27,o,0,1.37,185.46033,4.48168,5243.14,6069.18,2.35,2.21,42.3,-0.401,18.32,18.69,02a59418o0065o
59424.250622,-18.914,0.631,-99,62,c,0,0.89,185.46033,4.48168,10035.00,6810.19,3.32,3.06,75.5,-0.306,17.41,18.45,01a59424o0032c
59424.253860,21.428,1.655,10,16,c,0,1.36,185.46033,4.48168,10052.85,6850.00,3.14,2.91,82.4,-0.299,19.10,20.40,01a59424o0039c
59424.260775,19.884,0.347,40,14,c,0,1.46,185.46033,4.48168,9990.33,6774.93,2.92,2.65,84.9,-0.328,19.25,20.69,01a59424o0054c
59424.272313,21.754,2.070,7,15,c,0,1.24,185.46033,4.48168,9967.35,6893.50,3.11,2.72,85.9,-0.315,19.14,20.58,01a59424o0079c
59426.247337,21.871,7.953,6,52,o,0,1.14,185.46033,4.48168,3419.63,10134.76,2.66,2.15,-50.9,-0.406,18.27,18.48,02a59426o0019o
59426.250538,20.747,1.621,18,30,o,0,0.90,185.46033,4.48168,3402.10,10094.39,2.42,1.93,-51.9,-0.443,18.70,19.06,02a59426o0026o
59426.256048,-20.138,0.938,-32,30,o,0,1.10,185.46033,4.48168,3462.51,10172.09,2.47,1.95,-48.3,-0.437,18.91,19.53,02a59426o0038o
59426.266602,20.665,1.132,20,22,o,0,1.23,185.46033,4.48168,3483.29,10052.80,2.52,1.96,-48.6,-0.433,18.99,19.71,02a59426o0061o
59428.243954,-19.799,0.917,-44,40,c,0,0.93,185.46033,4.48168,10037.04,6814.53,2.87,2.49,88.2,-0.345,18.03,18.54,01a59428o0023c
59428.247184,21.695,3.131,8,24,c,0,1.12,185.46033,4.48168,10057.35,6853.25,2.78,2.27,89.4,-0.387,18.63,19.25,01a59428o0030c
59428.257316,19.653,0.366,50,18,c,0,1.24,185.46033,4.48168,9993.85,6777.20,3.02,2.49,-88.6,-0.373,19.12,20.29,01a59428o0052c
59428.263304,-20.232,0.613,-29,18,c,0,1.32,185.46033,4.48168,9972.43,6896.51,3.30,2.67,-86.9,-0.363,18.97,20.26,01a59428o0065c
