 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 38 473 6 1 ZTF_g 1141382712115 0 2.2847 131.25 5.24354 26.2363 4.83721e-05 0.0553805 -0.113847 7.57781e-05 339 30. 0.183323 0.068692 20.4769 26.2363 3 2458895.8827199 473120121 -55.9302619208332 29.3059849856849 -2.12297720696839 0.950219550436538 -55.6397987995167 51.7322322374225 -1.08277825299682 1.05317459084926 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 39 473 6 1 ZTF_r 1141435022115 0 2.1482 225.217 6.97419 26.2557 1.5621e-05 0.0313996 0.118081 2.42456e-05 341 30. 0.112465 0.066405 20.2475 26.2557 3 2458895.9350231 473120221 -107.379221450599 33.0879281047528 -3.60998567430199 1.06194084254244 -228.594049459952 59.5830729856178 -3.86239970521077 1.0485247224727 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 40 473 6 1 ZTF_r 1144358052115 0 2.0184 221.48 5.60972 26.2455 1.86216e-05 0.034357 0.115178 2.89375e-05 341 30. 0.162422 0.061192 20.5489 26.2455 3 2458898.8580556 473120221 -9.7321235800948 27.9585487186013 -0.387211094149366 0.963717594312213 -60.9289194308448 52.5533026410905 -1.16718219647705 1.04031811557337 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 41 473 6 1 ZTF_g 1144396622115 0 2.145 130.427 3.84881 26.2956 9.97767e-05 0.079682 -0.173142 0.000155596 340 30. 0.291068 0.059905 20.8903 26.2956 1 2458898.8966204 473120121 -31.2614276106457 25.3382212918004 -1.37242140633833 0.966525084056959 2.85378486632317 45.6519565957958 0.062932796003199 1.0544040661512 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 42 473 6 1 ZTF_g 1144397512115 0 2.0491 131.166 3.85905 26.2453 9.92879e-05 0.079451 -0.15523 0.000155799 337 30. 0.281236 0.060146 20.9333 26.2453 3 2458898.8975116 473120121 -44.3252055130936 23.3602224586966 -2.1107100826984 0.872150891465563 -63.9878455099261 43.3901891520512 -1.48463992874585 1.05603805841794 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 43 473 6 1 ZTF_g 1145396932115 0 2.3026 130.234 4.69206 26.2323 5.41497e-05 0.0582184 -0.116802 8.49635e-05 336 30. 0.21253 0.069866 20.5846 26.2323 3 2458899.8969329 473120121 -4.59844673758861 27.6580123177599 -0.184946022602758 0.950150477425129 -25.3105316694508 48.5653380554078 -0.524674604908805 1.05134168270314 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 44 473 6 1 ZTF_r 1145440102115 0 1.9434 224.468 6.23278 26.2619 1.64027e-05 0.0322861 0.121435 2.55958e-05 343 30. 0.123005 0.059323 20.4784 26.2619 3 2458899.9401042 473120221 7.85516375765744 33.8484173220225 0.258149731409759 0.985894792977672 -37.9571927138297 63.6201509327446 -0.600640457942599 1.04434403400493 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 45 473 6 1 ZTF_g 1146357162115 0 2.3356 127.869 4.82696 26.2308 5.21801e-05 0.0576018 -0.12987 8.15366e-05 340 30. 0.212092 0.066607 20.5361 26.2308 3 2458900.8571644 473120121 -8.5318554060316 27.4556637242495 -0.345673701983553 1.00280696828125 -21.6681336119933 48.2136480050003 -0.452445949252415 1.05100109336645 0.914120007857437 19.8220002174377 0.096000000834465 4.85599994659424 0.340000003576279 2458230.815625 2458286.715914 0
 46 473 6 1 ZTF_r 1147381522115 0 2.3899 221.28 5.66226 26.2202 2.50012e-05 0.0397503 0.11651 3.87484e-05 343 30. 0.15802 0.066896 20.3294 26.2202 1 2458901.8815278 473120221 -37.684306467062 32.5576384451032 -1.28754504584377 1.07315080645782 -46.2523170360611 55.7405734165905 -0.835366882655044 1.05348793192784 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
 47 473 6 1 ZTF_r 1147382412115 0 2.5249 222.505 5.69043 26.2217 2.26966e-05 0.0378923 0.122148 3.52218e-05 343 30. 0.161594 0.066631 20.2641 26.2217 3 2458901.882419 473120221 -34.0368851495795 36.9506158145361 -1.02466742445055 0.991676566628796 -56.5217131041893 62.1396258266306 -0.915718260883565 1.05107225985786 0.920334964719872 19.711999797821 0.109999999403954 4.27500009536743 0.555999994277954 2458185.927488 2458271.687905 0
