index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,fluxerr_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
256,473,6,1,ZTF_g,1537289122115,0,2.5156,133.391,5.14753,26.2595,3.1823e-05,0.0441077,-0.0885716,5.08898e-05,332,30.0,0.180088,0.073187,20.4536,26.2595,1,2459291.7891204,473120121,177.703952179516,30.51950669219495,6.41538934690545,0.981063866874915,157.705812077172,50.7892978606757,3.12601229949329,1.06123063154336,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,26.67367559707148,135.90405538170344,22.694292837459095,5.531709808456813,True,19.178993948439498,19.178993948439498,
259,473,6,1,ZTF_g,1539294832115,0,2.4316,137.369,5.51319,26.3016,3.07309e-05,0.0438115,-0.093496,4.84079e-05,341,30.0,0.154682,0.075395,20.4507,26.3016,1,2459293.794838,473120121,217.502205224611,34.37129728781746,6.80554832602672,0.934719195548343,207.939072362069,59.112770053872,3.54135923231821,1.05709553852266,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,66.47192864216649,153.05616624986763,21.745004300638776,2.4998985751117404,True,19.09204791185113,19.09204791185113,
266,473,6,1,ZTF_g,1553297232115,0,2.6429,137.329,4.79118,26.4476,4.77468e-05,0.054314,-0.0826742,7.57553e-05,336,30.0,0.216772,0.076474,20.6504,26.4476,1,2459307.7972338,473120121,144.13412515936,33.203723528860586,4.715649356067,0.953703446643738,84.5591719840484,55.4737733320828,1.53457530936032,1.06143322919256,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-6.896151423084518,147.85693382452573,,-23.277950730015487,True,19.275570749670827,19.275570749670827,
268,473,6,1,ZTF_g,1555309152115,0,2.4609,134.822,5.19725,26.2649,4.34376e-05,0.0520658,-0.105378,7.00222e-05,336,30.0,0.181521,0.073865,20.4537,26.2649,1,2459309.8091551,473120121,187.218295030753,32.38952541438909,6.21372550747905,0.933914511843827,178.988023765999,54.9029223126898,3.28203874791696,1.06279205710048,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,36.1880184483085,144.23129115746679,22.368487992390193,4.327175665430256,True,19.119826260830145,19.119826260830145,
269,473,6,1,ZTF_g,1557233502115,0,2.1684,112.756,5.43587,26.0736,4.39672e-05,0.0523008,-0.108606,7.02628e-05,337,30.0,0.15068,0.068138,20.3337,26.0736,1,2459311.7335069,473120121,61.9811426432355,27.443527515002305,2.51744466339502,1.00408614481038,3.37676296694063,49.0148675156284,0.0693566224313632,1.04836012430758,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-89.04913393920901,122.20665035264166,,-1.4899612654115117,True,19.108437888205664,19.108437888205664,
271,473,6,1,ZTF_g,1559255642115,0,2.0484,123.4,5.20791,26.1878,4.30655e-05,0.0514197,-0.117648,6.85777e-05,336,30.0,0.154904,0.066847,20.5392,26.1878,1,2459313.7556481,473120121,141.068074133895,27.196269053650788,5.77803938797841,1.00279596350035,42.9556821969213,49.1053859174314,0.880656782958256,1.04479328444481,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-9.962202448549505,121.10560281724014,,-13.198321722303659,True,19.23246439975147,19.23246439975147,
273,473,6,1,ZTF_g,1561276342115,33554432,2.1613,29.2715,6.0456,24.5812,0.000113191,0.0627884,-0.0378515,0.000233777,180,30.0,0.131081,0.077942,18.7189,24.5812,1,2459315.7763426,473120121,52.6345407391495,29.065613398533532,1.94673860412882,0.933948630642772,18.4585815356513,53.4648050569367,0.34757259704804,1.05428728435217,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-98.39573584329501,129.4298355755432,,-1.4281307139992576,True,17.55368899051788,17.55368899051788,
275,473,6,1,ZTF_g,1567270932115,0,1.7343,129.342,4.5964,26.2512,5.08447e-05,0.0564627,-0.122385,7.95642e-05,342,30.0,0.17536,0.06506,20.8573,26.2512,1,2459321.7709375,473120121,100.773222029734,24.309208189505753,4.50136975001593,0.952864420743568,82.5891415270105,48.2131277648518,1.72453827414964,1.0429291252504,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-50.257054552710514,108.24945532022119,,-2.338506199520712,True,19.41771068969154,19.41771068969154,
277,473,6,1,ZTF_g,1569278362115,0,2.4635,130.855,6.57745,26.2437,2.65469e-05,0.040251,-0.0640922,4.43521e-05,328,30.0,0.120965,0.07056,20.1845,26.2437,1,2459323.7783681,473120121,157.926428005529,38.36350054833595,4.70288877950929,1.05474298452325,152.292126251103,61.1810171448262,2.50597047317123,1.06530623293972,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,6.89615142308449,170.8335378989079,24.147183027511712,26.895287054744816,True,18.914842151517966,18.914842151517966,
284,473,6,1,ZTF_g,1584312152115,0,2.6675,126.679,5.39568,26.1893,3.78058e-05,0.0480985,-0.0822056,6.11157e-05,330,30.0,0.174234,0.076216,20.2834,26.1893,1,2459338.8121528,473120121,70.9813417100313,34.98988228423796,2.22583339343256,0.972909086485936,67.1206019900334,56.3352590065244,1.19947372742865,1.06771105552618,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-80.04893487241321,155.81073926638763,,-2.1132538476763036,True,18.96038151879364,18.96038151879364,
285,473,6,1,ZTF_g,1586228632115,0,2.0084,129.081,4.72199,26.2376,5.05055e-05,0.0563377,-0.112944,7.94155e-05,340,30.0,0.176055,0.063883,20.7033,26.2376,1,2459340.7286343,473120121,101.561736817284,26.56447392567311,4.26578645041433,1.0060760711855,134.220032244637,48.5734281452914,2.78185042817984,1.04618740115948,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-49.468539765160514,118.29220478533395,,-2.5961923951086,True,19.30778467303092,19.30778467303092,
288,473,6,1,ZTF_g,1590254452115,33554432,1.8448,126.038,4.26653,26.2353,7.36804e-05,0.0683199,-0.140539,0.000115066,343,30.0,0.218192,0.06551,20.8783,26.2353,1,2459344.754456,473120121,108.285697340696,22.72565186750982,5.62569207868489,1.12650420274771,53.9387350175382,39.8530341353286,1.36255662032779,1.04402919304629,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-42.74457924174851,101.1978431085592,,-2.5703960645295703,True,19.474946848612785,19.474946848612785,
289,473,6,1,ZTF_g,1593178182115,0,1.5727,127.35,4.69562,26.2298,5.13363e-05,0.0564208,-0.120431,8.29029e-05,335,30.0,0.163716,0.068998,20.8414,26.2298,1,2459347.6781829,473120121,94.6879786347978,23.717346392882327,4.48028017897879,1.01775500713049,55.4812257055927,46.2627362482151,1.20734092884491,1.03696404876199,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-56.34229794764671,105.61388131839122,,-2.0351493482556235,True,19.423072480981297,19.423072480981297,
291,473,6,1,ZTF_g,1595210162115,33554432,2.5409,129.089,4.39229,26.2017,7.07814e-05,0.0665275,-0.11138,0.000111689,340,30.0,0.249115,0.07674,20.5733,26.2017,1,2459349.710162,473120121,66.5064096885544,29.528978880167536,2.50050529193929,0.996129508792218,106.603613415777,48.8701980899729,2.19605401819687,1.06665321643971,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-84.52386689389012,131.4932125728543,,-1.68901620496811,True,19.157016649267234,19.157016649267234,
292,473,6,1,ZTF_g,1598208542115,0,3.0618,124.381,6.29978,26.2012,3.41432e-05,0.0441334,-0.0853904,6.37819e-05,301,30.0,0.131454,0.080356,20.0151,26.2012,1,2459352.7085417,473120121,25.5010201230061,45.18733527589075,0.602114755908804,0.919956503357554,28.758850208194,68.5334528395987,0.42245854424914,1.09012477012048,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-125.52925645943841,201.2202286826868,,-1.7403496877350215,True,18.694595893582143,18.694595893582143,
301,473,6,1,ZTF_g,1609211602115,0,2.231,136.456,5.27817,26.285,3.94181e-05,0.0499842,-0.108065,6.13667e-05,346,30.0,0.172103,0.067455,20.5486,26.285,1,2459363.7116088,473120121,84.4222309130897,31.194549882541065,3.01513626145293,1.0031088988991,79.3598587435074,54.4302061641315,1.46783114723449,1.05034908304752,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-66.60804566935481,138.91003801605913,,-2.2642103781679124,True,19.180740913738397,19.180740913738397,
302,473,6,1,ZTF_g,1611190932115,0,1.9878,129.671,5.16939,26.252,4.28247e-05,0.0519991,-0.112084,6.82094e-05,340,30.0,0.158379,0.065744,20.6288,26.252,1,2459365.6909375,473120121,74.0695476822991,31.577973202638702,2.6217971630247,1.00966591376064,49.6737404616271,58.6583122639995,0.852535540684179,1.04195286779597,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-76.96072890014541,140.61743075522526,,-1.9837174979076846,True,19.134477092649558,19.134477092649558,
305,473,6,1,ZTF_g,1615229612115,0,2.6364,126.211,5.1355,26.1895,4.6479e-05,0.0534605,-0.0938491,7.41115e-05,331,30.0,0.181914,0.07971,20.3368,26.1895,1,2459369.7296181,473120121,-11.116069598187,34.121881619846015,-0.375646533012904,1.0745152832454,-2.16027066544245,52.7745338749845,-0.041209652705167,1.06163029094793,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-162.14634618063153,151.94551262446925,,-1.017397227518234,True,18.9878552924703,18.9878552924703,
306,473,6,1,ZTF_g,1617191482115,0,1.969,131.372,6.0364,26.2502,4.17794e-05,0.0512354,-0.0956157,6.59984e-05,341,30.0,0.144791,0.065093,20.4915,26.2502,1,2459371.6914815,473120121,48.9332324807578,30.058742167207765,1.81924365519407,1.00926666826034,12.0486004664936,55.7640354695254,0.217519201788747,1.04563442079788,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-102.09704410168672,133.8522605033217,,-1.4233849814860167,True,19.18621071423324,19.18621071423324,
308,473,6,1,ZTF_g,1619257152115,0,3.0901,122.292,4.78931,26.1373,5.8659e-05,0.0589953,-0.0717168,0.000100787,314,30.0,0.223617,0.079473,20.2477,26.1373,1,2459373.7571528,473120121,48.0698042926409,34.93449202231061,1.53278999750709,1.00281280402601,62.8734124547855,50.9442901525396,1.2424722832639,1.0965783696749,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-102.96047228980362,155.56408517395738,,-1.6403958093546123,True,18.910101640737984,18.910101640737984,
309,473,6,1,ZTF_g,1621187522115,0,2.6736,134.854,6.07609,26.2573,3.19778e-05,0.0443507,-0.0673492,5.41811e-05,325,30.0,0.143403,0.075105,20.2249,26.2573,1,2459375.6875231,473120121,125.292393759595,38.85703385037432,3.62610589204718,1.02202434467499,159.979862033632,59.7108935622396,2.69728563751901,1.07786961429007,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-25.737882822849514,173.03125288458594,,-7.298969870591573,True,18.91456360807969,18.91456360807969,
310,473,6,1,ZTF_g,1623186672115,0,1.6904,134.898,6.14668,26.2842,2.57433e-05,0.0402114,-0.0856879,4.07488e-05,340,30.0,0.120302,0.067902,20.6087,26.2842,1,2459377.6866782,473120121,11.7902399256004,29.227761150444714,0.43701236571962,0.948470140865693,3.98328147109877,58.8135716359969,0.0681833969513589,1.0410618778245,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-139.24003665684413,130.1518831917778,,-1.014836701957788,True,19.250648848214304,19.250648848214304,
312,473,6,1,ZTF_g,1625208032115,0,1.6587,131.427,6.37679,26.2612,2.61496e-05,0.040543,-0.072247,4.03634e-05,342,30.0,0.105583,0.06346,20.5551,26.2612,1,2459379.7080324,473120121,56.9274692535268,27.331831457865132,2.21389522745589,0.913057733086261,35.3845547678215,56.5407471502301,0.630038929011303,1.03819453798375,0.914120007857437,19.8220002174377,0.096000000834465,4.85599994659424,0.340000003576279,2458230.815625,2458286.715914,0,-94.10280732891772,121.70926527731308,,-1.4042062406247935,True,19.3004658873472,19.3004658873472,
