index,field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,flux_corr,mag,mag_err,islimit,lim,plot_mag,plot_err
94,681,4,3,ZTF_g,473359571515,0,3.6694,138.782,4.14683,26.1968,3.8864e-06,0.0316563,-0.0177474,8.3126e-06,1576,30.0,0.069597,0.055258,20.5289,26.1968,2,2458227.8595718,681120115,30.3240200786074,36.75935576855133,1.12802039643722,1.51107678916301,7.64676177154119,43.791367100959,0.175794081383216,1.11362136447326,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-9.037946599958804,,-4.415785390687979,True,20.535955260436175,20.535955260436175,
97,681,4,3,ZTF_g,474462771515,0,3.7986,150.55,4.23315,26.2438,4.176e-06,0.0324147,-0.019014,9.04251e-06,1542,30.0,0.074324,0.057667,20.4812,26.325,2,2458228.9627778,681120115,23.4021577724502,43.79092614990043,0.715484614320838,1.44859656480196,9.70561028288833,50.9916561129351,0.191619156375593,1.11234581967326,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-15.959808906116006,,-2.978971039103576,True,20.474114663314957,20.474114663314957,
98,681,4,3,ZTF_g,474498151515,0,3.5841,150.575,4.84847,26.2413,5.1252e-06,0.0352155,-0.0236525,1.15624e-05,1513,30.0,0.065284,0.059225,20.3596,26.325,2,2458228.9981597,681120115,27.6609990092242,41.17869100092741,0.810162012301529,1.17555648338012,0.909844276154041,52.5832090936076,0.0174194794401222,1.12137458396686,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-11.700967669342006,,-3.8208553414643345,True,20.540893646574737,20.540893646574737,
103,681,4,3,ZTF_g,475467341515,0,2.6784,150.603,4.41033,26.2594,3.3496e-06,0.0296065,-0.0764519,6.90868e-06,1575,30.0,0.058523,0.054171,20.6284,26.325,2,2458229.9673495,681120115,47.655753622518,29.979592303164885,1.94335353814613,1.20785496805243,17.1701593163438,43.6847811864094,0.395693897457375,1.05378456685732,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,8.293786943951794,24.028117813150562,3.924485109577382,True,20.885510682863433,20.885510682863433,
104,681,4,3,ZTF_g,475484001515,0,2.4996,150.653,4.49373,26.2491,2.755e-06,0.0268404,-0.0697189,5.7023e-06,1578,30.0,0.049056,0.052413,20.6869,26.325,2,2458229.9840046,681120115,-29.0426549202498,31.36028360088941,-1.21071805680907,1.3812229016317,-43.2630547625133,44.7902064409793,-0.972409760666476,1.04907733530718,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-68.40462159881601,,-0.4977420985554426,True,20.83662503543121,20.83662503543121,
105,681,4,3,ZTF_g,475484951515,0,2.5683,150.631,4.48316,26.2468,3.5747e-06,0.0305632,-0.0685483,7.42449e-06,1578,30.0,0.052299,0.054005,20.6706,26.325,1,2458229.9849537,681120115,-7.11381688791041,28.820073455914585,-0.299100940237602,1.18661752180037,18.2047617409031,43.4850907440135,0.421463346288647,1.05482524361169,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-46.475783566476615,,-0.6732528501930667,True,20.928337280663005,20.928337280663005,
110,681,4,3,ZTF_g,476483861515,0,1.9351,150.761,5.28665,26.1232,2.7449e-06,0.0267514,-0.0476013,5.68799e-06,1583,30.0,0.047912,0.046611,20.746,26.325,2,2458230.9838657,681120115,9.99046362369005,28.11509999144965,0.471788993971636,1.42460343645443,105.833126772461,43.5184742937915,2.4482916898944,1.03431940960721,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-29.371503054876154,,-1.039257814068501,True,20.95522590811499,20.95522590811499,
113,681,4,3,ZTF_g,477380311515,0,3.0036,150.623,4.7968,26.2289,2.8908e-06,0.0274649,-0.0303125,6.03153e-06,1573,30.0,0.051342,0.050217,20.7311,26.325,2,2458231.8803125,681120115,93.6400679869068,28.918761596703376,4.05205662952296,1.26554429838786,169.130702893042,42.4464467660553,4.01140309450148,1.06157721866934,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,54.278101308340595,21.988438381792577,0.5784487428397989,True,20.924625761659204,20.924625761659204,
114,681,4,3,ZTF_g,477399781515,0,2.381,150.574,4.1876,26.2338,2.7367e-06,0.0267057,-0.0343953,5.70333e-06,1575,30.0,0.053787,0.053518,20.906,26.325,2,2458231.8997801,681120115,68.1913610538248,28.43840008813458,3.03940232498088,1.29842952589088,113.005277311765,41.5950403744814,2.73509469715537,1.06187554166465,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,28.8293943752586,22.67541120206329,1.0709753584759707,True,20.942812089574666,20.942812089574666,
115,681,4,3,ZTF_g,477421631515,0,2.8027,150.572,4.13506,26.2477,3.461e-06,0.0300142,-0.0364253,7.24795e-06,1569,30.0,0.058962,0.052722,20.7556,26.325,2,2458231.9216319,681120115,22.5425013510626,32.920457820382,0.895290266521192,1.38148332573653,65.3967223414694,43.4271768697008,1.51603621913006,1.07778185969311,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-16.819465327503604,,-2.125022428456329,True,20.783910323516917,20.783910323516917,
116,681,4,3,ZTF_g,477476731515,0,2.9061,141.044,3.94768,26.242,2.8231e-06,0.0271265,-0.0299887,5.92201e-06,1580,30.0,0.053184,0.045622,20.8375,26.242,2,2458231.9767361,681120115,-5.72996594760504,27.298972351708446,-0.284206987621901,1.48165952073514,-71.8971994592398,36.7197933248284,-1.97118296919322,1.06946830875851,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-45.09193262617124,,-0.6572903966650513,True,20.90420924247222,20.90420924247222,
117,681,4,3,ZTF_g,477498731515,0,3.1743,150.623,5.43821,26.2403,4.2533e-06,0.0328659,-0.0242919,9.15244e-06,1556,30.0,0.055563,0.053082,20.4023,26.325,2,2458231.9987384,681120115,38.5584872337779,36.50625568421632,1.19533682579359,1.0350601899955,15.9577168878827,54.8726827978011,0.292772144719926,1.08413194984898,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-0.8034794447883016,,-49.329005307405886,True,20.67165676114567,20.67165676114567,
123,681,4,3,ZTF_g,478440321515,0,2.5074,114.557,4.60814,25.9943,5.3318e-06,0.0367239,-0.0208625,1.14134e-05,1551,30.0,0.056645,0.04918,20.4703,25.9943,2,2458232.9403241,681120115,-9.74735928544269,35.23276053217088,-0.38664049892652,1.57842691678668,-1.18740224886354,45.1729796625615,-0.0264627102364346,1.09127612389631,3.17019297236216,17.9819995880127,0.0939999967813492,6.60300016403198,0.333999991416931,2458203.899757,2458206.024595,0,-49.109325964008896,,-0.7789194284159408,True,20.37950830904387,20.37950830904387,
