# ZTF DR2 lightcurve of ZTF20abapyxl
# --------------- #
# mjd_max_init:   58995.43690 (phot: fclump)
# baseline_range: 58895.43690 => 59421.28618
# baseline_corr (applied): 
# field rcid filter  flux_offset err_scale n_obs
#  586   03   ztfg     -247.17     1.00      98
#  586   03   ztfr     -519.93     1.08     257
#  586   03   ztfi    -1126.04     1.00      48
#  1582  38   ztfg        0.00     1.00       0
#  1582  38   ztfr     -779.57     1.35       2
# --------------- #
mjd  filter  flux  flux_err  ZP  flag  mag  mag_err  mag_lim  field_id  rcid  flux_offset  err_scale  in_baseline  x_pos  y_pos  native_ZP  native_ZP_err  native_ZP_rms  chi2dof  filename  
 58633.40203        ztfr  -139.32162   726.49668    30.00000           0    99.00000    99.00000    21.09949         586           3  -519.93452     1.07853           1  1700.38695  1031.25710    25.90817     0.00000     0.01683     1.00176 ztf_20190530402025_000586_zr_c01_o_q4_sciimg.fits
 58633.40248        ztfr   -31.85369   697.82018    30.00000           0    99.00000    99.00000    21.14322         586           3  -519.93452     1.07853           1  1699.55958  1031.26274    25.90840     0.00000     0.01566     1.00317 ztf_20190530402477_000586_zr_c01_o_q4_sciimg.fits
 58633.40293        ztfr  -659.23538   657.42591    30.00000           0    99.00000    99.00000    21.20796         586           3  -519.93452     1.07853           1  1699.90010  1031.02690    25.90942     0.00000     0.01904     0.99983 ztf_20190530402928_000586_zr_c01_o_q4_sciimg.fits
 58633.40338        ztfr   670.64367   632.06288    30.00000           0    99.00000    99.00000    21.25067         586           3  -519.93452     1.07853           1  1700.06977  1031.03948    25.90500     0.00000     0.01637     1.00151 ztf_20190530403380_000586_zr_c01_o_q4_sciimg.fits
 58633.40383        ztfr   392.13853   716.16999    30.00000           0    99.00000    99.00000    21.11503         586           3  -519.93452     1.07853           1  1700.25565  1031.20248    25.91049     0.00000     0.01522     1.00149 ztf_20190530403831_000586_zr_c01_o_q4_sciimg.fits
 58633.40428        ztfr  1154.95851   674.59732    30.00000           0    99.00000    99.00000    21.17996         586           3  -519.93452     1.07853           1  1699.79724  1031.24655    25.91017     0.00000     0.01878     1.00172 ztf_20190530404282_000586_zr_c01_o_q4_sciimg.fits
 58633.40473        ztfr -1087.23747   713.74227    30.00000           0    99.00000    99.00000    21.11872         586           3  -519.93452     1.07853           1  1699.70540  1031.16926    25.91703     0.00000     0.01659     1.00138 ztf_20190530404734_000586_zr_c01_o_q4_sciimg.fits
 58633.40519        ztfr   860.69054   716.76035    30.00000           0    99.00000    99.00000    21.11414         586           3  -519.93452     1.07853           1  1700.19212  1030.94900    25.90572     0.00000     0.01684     1.00149 ztf_20190530405185_000586_zr_c01_o_q4_sciimg.fits
 58633.40564        ztfr  -232.27423   753.59978    30.00000           0    99.00000    99.00000    21.05972         586           3  -519.93452     1.07853           1  1700.07961  1030.96417    25.90961     0.00000     0.01664     1.00319 ztf_20190530405637_000586_zr_c01_o_q4_sciimg.fits
 58633.40609        ztfr   -51.69185   760.28931    30.00000           0    99.00000    99.00000    21.05013         586           3  -519.93452     1.07853           1  1699.51312  1030.95938    25.91081     0.00000     0.01510     1.00159 ztf_20190530406088_000586_zr_c01_o_q4_sciimg.fits
 58633.40654        ztfr -1030.54817   770.92706    30.00000           0    99.00000    99.00000    21.03504         586           3  -519.93452     1.07853           1  1699.49371  1030.83363    25.90262     0.00000     0.01465     1.00132 ztf_20190530406539_000586_zr_c01_o_q4_sciimg.fits
 58633.40699        ztfr    32.03006   708.80086    30.00000           0    99.00000    99.00000    21.12626         586           3  -519.93452     1.07853           1  1699.97187  1030.84663    25.90171     0.00000     0.01472     1.00144 ztf_20190530406991_000586_zr_c01_o_q4_sciimg.fits
 58633.40744        ztfr     5.04822   782.73951    30.00000           0    99.00000    99.00000    21.01853         586           3  -519.93452     1.07853           1  1700.22728  1030.89291    25.90526     0.00000     0.01552     1.00141 ztf_20190530407442_000586_zr_c01_o_q4_sciimg.fits
 58633.40789        ztfr   558.51581   740.37390    30.00000           0    99.00000    99.00000    21.07895         586           3  -519.93452     1.07853           1  1700.42674  1031.11165    25.90702     0.00000     0.01727     1.00157 ztf_20190530407894_000586_zr_c01_o_q4_sciimg.fits
 58633.40834        ztfr   380.89746   708.58752    30.00000           0    99.00000    99.00000    21.12659         586           3  -519.93452     1.07853           1  1700.21422  1031.03178    25.90105     0.00000     0.01591     1.00166 ztf_20190530408345_000586_zr_c01_o_q4_sciimg.fits
 58633.40880        ztfr   -88.63360   719.56567    30.00000           0    99.00000    99.00000    21.10990         586           3  -519.93452     1.07853           1  1700.94250  1030.85321    25.90108     0.00000     0.01557     1.00173 ztf_20190530408796_000586_zr_c01_o_q4_sciimg.fits
 58633.40925        ztfr  -995.26787   849.15485    30.00000           0    99.00000    99.00000    20.93011         586           3  -519.93452     1.07853           1  1700.85045  1030.79070    25.91977     0.00000     0.01920     1.00133 ztf_20190530409248_000586_zr_c01_o_q4_sciimg.fits
 58633.40970        ztfr -1880.17819   845.85114    30.00000           0    99.00000    99.00000    20.93434         586           3  -519.93452     1.07853           0  1700.61453  1030.75297    25.91541     0.00000     0.01665     1.00161 ztf_20190530409699_000586_zr_c01_o_q4_sciimg.fits
 58633.41015        ztfr   -50.97533   789.17746    30.00000           0    99.00000    99.00000    21.00964         586           3  -519.93452     1.07853           1  1700.17579  1030.73945    25.91273     0.00000     0.01714     1.00113 ztf_20190530410150_000586_zr_c01_o_q4_sciimg.fits
 58633.41060        ztfr  -812.09958   770.35206    30.00000           0    99.00000    99.00000    21.03585         586           3  -519.93452     1.07853           1  1700.71012  1030.74814    25.90878     0.00000     0.01622     1.00145 ztf_20190530410602_000586_zr_c01_o_q4_sciimg.fits
 58633.41105        ztfr -1239.96896   823.84935    30.00000           0    99.00000    99.00000    20.96296         586           3  -519.93452     1.07853           1  1700.64179  1030.83223    25.90628     0.00000     0.01574     1.00153 ztf_20190530411053_000586_zr_c01_o_q4_sciimg.fits
 58633.41150        ztfr   322.38030   725.71667    30.00000           0    99.00000    99.00000    21.10066         586           3  -519.93452     1.07853           1  1700.19348  1030.98240    25.90893     0.00000     0.01614     1.00146 ztf_20190530411505_000586_zr_c01_o_q4_sciimg.fits
 58633.41196        ztfr   817.38843   756.49086    30.00000           0    99.00000    99.00000    21.05557         586           3  -519.93452     1.07853           1  1700.05777  1030.85773    25.91386     0.00000     0.01574     1.00158 ztf_20190530411956_000586_zr_c01_o_q4_sciimg.fits
 58633.41241        ztfr -1581.46845   730.55434    30.00000           0    99.00000    99.00000    21.09344         586           3  -519.93452     1.07853           1  1700.61884  1030.49861    25.90068     0.00000     0.01648     1.00175 ztf_20190530412407_000586_zr_c01_o_q4_sciimg.fits
 58633.41286        ztfr -2134.02452   808.35719    30.00000           0    99.00000    99.00000    20.98357         586           3  -519.93452     1.07853           0  1700.59067  1030.39604    25.89999     0.00000     0.01825     1.00167 ztf_20190530412859_000586_zr_c01_o_q4_sciimg.fits
 58633.41331        ztfr   645.54369   829.11683    30.00000           0    99.00000    99.00000    20.95604         586           3  -519.93452     1.07853           1  1699.77847  1030.32429    25.90806     0.00000     0.01641     1.00182 ztf_20190530413299_000586_zr_c01_o_q4_sciimg.fits
 58633.41376        ztfr  -717.41569   718.14968    30.00000           0    99.00000    99.00000    21.11204         586           3  -519.93452     1.07853           1  1699.54663  1030.25137    25.90364     0.00000     0.01546     1.00147 ztf_20190530413750_000586_zr_c01_o_q4_sciimg.fits
 58633.41420        ztfr  -189.01245   719.24379    30.00000           0    99.00000    99.00000    21.11038         586           3  -519.93452     1.07853           1  1700.00268  1030.16328    25.90461     0.00000     0.01562     1.00139 ztf_20190530414201_000586_zr_c01_o_q4_sciimg.fits
 58633.41465        ztfr   -65.36684   809.69760    30.00000           0    99.00000    99.00000    20.98177         586           3  -519.93452     1.07853           1  1699.95490  1030.10794    25.90411     0.00000     0.01509     1.00167 ztf_20190530414653_000586_zr_c01_o_q4_sciimg.fits
 58633.41510        ztfr -1398.75961   833.90721    30.00000           0    99.00000    99.00000    20.94978         586           3  -519.93452     1.07853           1  1699.67734  1030.07919    25.91673     0.00000     0.01587     1.00162 ztf_20190530415104_000586_zr_c01_o_q4_sciimg.fits
 58633.41556        ztfr   -10.25850   795.02780    30.00000           0    99.00000    99.00000    21.00162         586           3  -519.93452     1.07853           1  1698.78210  1029.95851    25.90619     0.00000     0.01528     1.00153 ztf_20190530415556_000586_zr_c01_o_q4_sciimg.fits
 58633.41601        ztfr -2416.88031   851.69851    30.00000           0    99.00000    99.00000    20.92686         586           3  -519.93452     1.07853           0  1699.44071  1030.05496    25.91249     0.00000     0.01541     1.00145 ztf_20190530416007_000586_zr_c01_o_q4_sciimg.fits
 58633.41646        ztfr  1785.75795   744.85396    30.00000           0    99.00000    99.00000    21.07240         586           3  -519.93452     1.07853           1  1699.93019  1030.13008    25.90804     0.00000     0.01739     1.00164 ztf_20190530416458_000586_zr_c01_o_q4_sciimg.fits
 58633.41691        ztfr  -106.54779   789.19856    30.00000           0    99.00000    99.00000    21.00961         586           3  -519.93452     1.07853           1  1699.48148  1029.97488    25.90185     0.00000     0.01514     1.00145 ztf_20190530416910_000586_zr_c01_o_q4_sciimg.fits
 58633.41736        ztfr -2238.46865   782.50763    30.00000           0    99.00000    99.00000    21.01885         586           3  -519.93452     1.07853           0  1698.61989  1029.73010    25.89815     0.00000     0.01632     1.00144 ztf_20190530417361_000586_zr_c01_o_q4_sciimg.fits
 58633.41781        ztfr   205.80622   758.81040    30.00000           0    99.00000    99.00000    21.05224         586           3  -519.93452     1.07853           1  1699.58447  1029.57149    25.90241     0.00000     0.01538     1.00145 ztf_20190530417812_000586_zr_c01_o_q4_sciimg.fits
 58633.41826        ztfr  -698.69052   688.11759    30.00000           0    99.00000    99.00000    21.15842         586           3  -519.93452     1.07853           1  1699.77621  1029.61741    25.89959     0.00000     0.01518     1.00159 ztf_20190530418264_000586_zr_c01_o_q4_sciimg.fits
 58633.41872        ztfr -1386.42055   791.02482    30.00000           0    99.00000    99.00000    21.00710         586           3  -519.93452     1.07853           1  1698.86905  1029.58604    25.90542     0.00000     0.01557     1.00158 ztf_20190530418715_000586_zr_c01_o_q4_sciimg.fits
 58633.41917        ztfr -2085.66423   790.77896    30.00000           0    99.00000    99.00000    21.00744         586           3  -519.93452     1.07853           0  1698.78846  1029.65106    25.90087     0.00000     0.01558     1.00150 ztf_20190530419167_000586_zr_c01_o_q4_sciimg.fits
 58635.35906        ztfr  1324.95176   710.16030    30.00000           0    99.00000    99.00000    21.12418         586           3  -519.93452     1.07853           1  1708.21504  1032.32464    25.96986     0.00000     0.02684     1.00160 ztf_20190601359063_000586_zr_c01_o_q4_sciimg.fits
 58635.43677        ztfg  -465.65042   531.84681    30.00000           0    99.00000    99.00000    21.43811         586           3  -247.17384     1.00000           1  1687.20990  1022.92993    25.97636     0.00000     0.01787     1.00163 ztf_20190601436771_000586_zg_c01_o_q4_sciimg.fits
 58636.29788        ztfi  -614.42053  1348.94955    30.00000           0    99.00000    99.00000    20.42759         586           3 -1126.04243     1.00000           1  1703.34280  1024.54918    25.23188     0.00000     0.01930     1.00151 ztf_20190602297882_000586_zi_c01_o_q4_sciimg.fits
 58638.31108        ztfr  -737.73972   910.04432    30.00000           0    99.00000    99.00000    20.85492         586           3  -519.93452     1.07853           1  1719.07990  1021.43737    25.90869     0.00000     0.01590     1.00330 ztf_20190604311076_000586_zr_c01_o_q4_sciimg.fits
 58638.35353        ztfg  -812.80718   582.03449    30.00000           0    99.00000    99.00000    21.34020         586           3  -247.17384     1.00000           1  1697.17371  1023.70710    25.98944     0.00000     0.01929     1.00141 ztf_20190604353530_000586_zg_c01_o_q4_sciimg.fits
 58640.29757        ztfi  -441.54499  1507.74135    30.00000           0    99.00000    99.00000    20.30676         586           3 -1126.04243     1.00000           1  1722.97511   997.93213    25.22402     0.00000     0.02270     1.00297 ztf_20190606297569_000586_zi_c01_o_q4_sciimg.fits
 58641.23265        ztfg -1143.69667   886.48239    30.00000           0    99.00000    99.00000    20.88340         586           3  -247.17384     1.00000           1  1738.69819   993.00228    25.71108     0.00000     0.02110     1.00166 ztf_20190607232650_000586_zg_c01_o_q4_sciimg.fits
 58641.33219        ztfr -1134.08220   734.70479    30.00000           0    99.00000    99.00000    21.08729         586           3  -519.93452     1.07853           1  1717.94414  1009.47190    25.93971     0.00000     0.01428     1.00144 ztf_20190607332188_000586_zr_c01_o_q4_sciimg.fits
 58644.23510        ztfi  -444.74300  1842.48141    30.00000         128    99.00000    99.00000    20.08907         586           3 -1126.04243     1.00000           1  1748.70735  1003.49913    25.22778     0.00000     0.02141     1.00149 ztf_20190610235104_000586_zi_c01_o_q4_sciimg.fits
 58644.31417        ztfr -2210.73503   924.31606    30.00000         128    99.00000    99.00000    20.83802         586           3  -519.93452     1.07853           0  1730.51119   979.80065    25.94123     0.00000     0.01496     1.00119 ztf_20190610314167_000586_zr_c01_o_q4_sciimg.fits
 58644.33900        ztfg -1233.79264   720.40669    30.00000         128    99.00000    99.00000    21.10863         586           3  -247.17384     1.00000           1  1753.19827   985.94545    26.03362     0.00000     0.01869     1.00317 ztf_20190610339005_000586_zg_c01_o_q4_sciimg.fits
 58647.27458        ztfr  2180.45571  1344.14345    30.00000         128    99.00000    99.00000    20.43146         586           3  -519.93452     1.07853           0  1716.30602  1058.55012    25.95015     0.00000     0.01595     1.00177 ztf_20190613274583_000586_zr_c01_o_q4_sciimg.fits
 58647.33721        ztfg   360.71246  1174.88048    30.00000         128    99.00000    99.00000    20.57759         586           3  -247.17384     1.00000           1  1755.22541  1069.32186    26.05484     0.00000     0.02018     1.00344 ztf_20190613337188_000586_zg_c01_o_q4_sciimg.fits
 58648.30664        ztfi  -699.41120  2244.08809    30.00000         128    99.00000    99.00000    19.87498         586           3 -1126.04243     1.00000           1  1746.38496   995.66275    25.24101     0.00000     0.02155     1.00134 ztf_20190614306644_000586_zi_c01_o_q4_sciimg.fits
 58648.30983        ztfi -2049.78448  2224.78448    30.00000         128    99.00000    99.00000    19.88436         586           3 -1126.04243     1.00000           1  1747.83785   993.97642    25.22884     0.00000     0.02155     1.00137 ztf_20190614309815_000586_zi_c01_o_q4_sciimg.fits
 58650.21295        ztfg  1536.81834  2390.63161    30.00000         128    99.00000    99.00000    19.80629         586           3  -247.17384     1.00000           1  1737.44471   970.71408    25.97623     0.00001     0.03342     1.00127 ztf_20190616212951_000586_zg_c01_o_q4_sciimg.fits
 58650.31515        ztfr   974.18705  2120.29883    30.00000         128    99.00000    99.00000    19.93658         586           3  -519.93452     1.07853           1  1743.07245   987.12941    25.95195     0.00000     0.02417     1.00125 ztf_20190616315150_000586_zr_c01_o_q4_sciimg.fits
 58652.25597        ztfi -2511.57826  3208.36950    30.00000           0    99.00000    99.00000    19.48686         586           3 -1126.04243     1.00000           0  1722.31741  1005.09424    25.21596     0.00000     0.02386     1.00106 ztf_20190618255937_000586_zi_c01_o_q4_sciimg.fits
 58653.31253        ztfg  1833.44700  1787.28469    30.00000           0    99.00000    99.00000    20.12209         586           3  -247.17384     1.00000           0  1718.94158  1002.17256    25.99821     0.00000     0.02694     1.00130 ztf_20190619312535_000586_zg_c01_o_q4_sciimg.fits
 58653.40157        ztfr  2197.88325  2039.52564    30.00000           0    99.00000    99.00000    19.97875         586           3  -519.93452     1.07853           0  1712.62172  1018.79207    25.92573     0.00000     0.02203     1.00128 ztf_20190619401562_000586_zr_c01_o_q4_sciimg.fits
 58654.33178        ztfg -2253.50196  1657.06913    30.00000           0    99.00000    99.00000    20.20422         586           3  -247.17384     1.00000           0  1739.42608  1000.09364    26.01263     0.00000     0.02522     1.00115 ztf_20190620331782_000586_zg_c01_o_q4_sciimg.fits
 58657.23413        ztfg   555.90252   840.86601    30.00000           0    99.00000    99.00000    20.94076         586           3  -247.17384     1.00000           1  1727.38400   869.60435    25.99204     0.00000     0.02096     1.00162 ztf_20190623234132_000586_zg_c01_o_q4_sciimg.fits
 58657.34194        ztfr -1276.14311  1162.11406    30.00000           0    99.00000    99.00000    20.58945         586           3  -519.93452     1.07853           1  1727.89797   879.35596    25.93397     0.00000     0.01570     1.00141 ztf_20190623341944_000586_zr_c01_o_q4_sciimg.fits
 58659.17951        ztfi  2446.35322  1527.01444    30.00000           0    99.00000    99.00000    20.29297         586           3 -1126.04243     1.00000           1  1749.59001   872.14041    25.21237     0.00000     0.02050     1.00148 ztf_20190625179514_000586_zi_c01_o_q4_sciimg.fits
 58660.33993        ztfg -1004.78868   552.61314    30.00000           0    99.00000    99.00000    21.39652         586           3  -247.17384     1.00000           1  1739.85714   867.80789    26.05238     0.00000     0.01968     1.00151 ztf_20190626339780_000586_zg_c01_o_q4_sciimg.fits
 58663.18491        ztfi  -508.12307  1771.09238    30.00000           0    99.00000    99.00000    20.13197         586           3 -1126.04243     1.00000           1  1738.08460   881.42592    25.17096     0.00000     0.02699     1.00132 ztf_20190629184907_000586_zi_c01_o_q4_sciimg.fits
 58663.29975        ztfr  1560.16415   778.68718    30.00000           0    99.00000    99.00000    21.02417         586           3  -519.93452     1.07853           1  1756.17598   901.98871    25.93412     0.00000     0.01562     1.00306 ztf_20190629299745_000586_zr_c01_o_q4_sciimg.fits
 58666.23414        ztfg -1728.05243   582.30529    30.00000           0    99.00000    99.00000    21.33970         586           3  -247.17384     1.00000           0  1745.16583   868.12487    26.04059     0.00000     0.01865     1.00122 ztf_20190702234144_000586_zg_c01_o_q4_sciimg.fits
 58667.18167        ztfi -1567.17916  1603.49127    30.00000           0    99.00000    99.00000    20.23991         586           3 -1126.04243     1.00000           1  1734.08594   861.68243    25.23990     0.00000     0.01868     1.00140 ztf_20190703181655_000586_zi_c01_o_q4_sciimg.fits
 58669.32900        ztfr   273.16942   769.12558    30.00000           0    99.00000    99.00000    21.03758         586           3  -519.93452     1.07853           1  1716.17059  1075.46623    25.94600     0.00000     0.01554     1.00169 ztf_20190705329005_000586_zr_c01_o_q4_sciimg.fits
 58671.18259        ztfi -2259.31497  1520.80967    30.00000           0    99.00000    99.00000    20.29739         586           3 -1126.04243     1.00000           1  1733.31894  1034.29867    25.21448     0.00000     0.02116     1.00099 ztf_20190707182593_000586_zi_c01_o_q4_sciimg.fits
 58672.22950        ztfr   644.73541   918.15310    30.00000           0    99.00000    99.00000    20.84529         586           3  -519.93452     1.07853           1  1748.07324  1021.29443    25.91949     0.00000     0.01481     1.00146 ztf_20190708229502_000586_zr_c01_o_q4_sciimg.fits
 58675.21895        ztfi  3441.75390  1671.29037    30.00000         128    99.00000    99.00000    20.19495         586           3 -1126.04243     1.00000           1  1751.50739  1041.72092    25.21070     0.00000     0.02312     1.00141 ztf_20190711218947_000586_zi_c01_o_q4_sciimg.fits
 58675.25281        ztfr  -605.18854  1185.79156    30.00000         128    99.00000    99.00000    20.56755         586           3  -519.93452     1.07853           1  1740.78802  1035.86685    25.93593     0.00000     0.01899     1.00140 ztf_20190711252812_000586_zr_c01_o_q4_sciimg.fits
 58675.31051        ztfg   -82.52538  1271.06321    30.00000         128    99.00000    99.00000    20.49216         586           3  -247.17384     1.00000           1  1705.67696  1031.15953    26.02287     0.00000     0.02238     1.00153 ztf_20190711310498_000586_zg_c01_o_q4_sciimg.fits
 58678.21375        ztfr  -738.30557  1562.23410    30.00000         128    99.00000    99.00000    20.26821         586           3  -519.93452     1.07853           1  1711.19947  1032.24937    25.95138     0.00000     0.01886     1.00131 ztf_20190714213750_000586_zr_c01_o_q4_sciimg.fits
 58678.29255        ztfg  1012.00989  1667.96090    30.00000         128    99.00000    99.00000    20.19711         586           3  -247.17384     1.00000           1  1706.22484  1027.17803    26.04426     0.00000     0.02508     1.00126 ztf_20190714292512_000586_zg_c01_o_q4_sciimg.fits
 58679.25328        ztfi -1323.68493  1604.18993    30.00000         128    99.00000    99.00000    20.23944         586           3 -1126.04243     1.00000           1  1752.40364  1034.03605    25.27073     0.00000     0.02208     1.00152 ztf_20190715253241_000586_zi_c01_o_q4_sciimg.fits
 58681.27812        ztfr  -322.93154  1979.05963    30.00000           0    99.00000    99.00000    20.01143         586           3  -519.93452     1.07853           1  1733.65838  1036.52943    25.96877     0.00000     0.02256     1.00106 ztf_20190717278090_000586_zr_c01_o_q4_sciimg.fits
 58684.17244        ztfr  1603.10323   866.76391    30.00000           0    99.00000    99.00000    20.90782         586           3  -519.93452     1.07853           1  1753.85422  1055.04736    25.94458     0.00000     0.01754     1.00320 ztf_20190720172442_000586_zr_c01_o_q4_sciimg.fits
 58684.21351        ztfg   805.99477   695.70925    30.00000           0    99.00000    99.00000    21.14651         586           3  -247.17384     1.00000           1  1738.51154  1049.20751    26.03980     0.00000     0.01868     1.00152 ztf_20190720213495_000586_zg_c01_o_q4_sciimg.fits
 58685.30610        ztfi  1354.18551  1386.19370    30.00000           0    99.00000    99.00000    20.39802         586           3 -1126.04243     1.00000           1  1717.44813  1043.53938    25.25336     0.00000     0.02805     1.00148 ztf_20190721306100_000586_zi_c01_o_q4_sciimg.fits
 58690.32905        ztfi  1910.07045  1360.51025    30.00000           0    99.00000    99.00000    20.41832         586           3 -1126.04243     1.00000           1  1722.18591  1027.55535    25.12825     0.00000     0.02173     1.00153 ztf_20190726329051_000586_zi_c01_o_q4_sciimg.fits
 58691.19068        ztfr  2837.22085   797.00929    30.00000           0    99.00000    99.00000    20.99892         586           3  -519.93452     1.07853           0  1735.78365  1038.28896    25.89646     0.00000     0.01744     1.00314 ztf_20190727190683_000586_zr_c01_o_q4_sciimg.fits
 58696.18749        ztfi  -480.76773  1096.54090    30.00000           0    99.00000    99.00000    20.65251         586           3 -1126.04243     1.00000           1  1742.09301  1014.09306    25.20935     0.00000     0.02207     1.00116 ztf_20190801187477_000586_zi_c01_o_q4_sciimg.fits
 58697.18757        ztfr  -671.67198   819.54304    30.00000           0    99.00000    99.00000    20.96865         586           3  -519.93452     1.07853           1  1750.92783  1045.30432    25.91585     0.00000     0.01634     1.00146 ztf_20190802187569_000586_zr_c01_o_q4_sciimg.fits
 58699.18620        ztfg -1256.04565   696.84729    30.00000           0    99.00000    99.00000    21.14473         586           3  -247.17384     1.00000           1  1754.89634  1035.35680    25.93343     0.00000     0.01952     1.00140 ztf_20190804186204_000586_zg_c01_o_q4_sciimg.fits
 58700.17212        ztfr    25.33728   877.79898    30.00000           0    99.00000    99.00000    20.89409         586           3  -519.93452     1.07853           1  1770.74602  1045.22104    25.91621     0.00000     0.01791     1.00148 ztf_20190805172118_000586_zr_c01_o_q4_sciimg.fits
 58703.16273        ztfi   506.59831  1865.53662    30.00000         128    99.00000    99.00000    20.07557         586           3 -1126.04243     1.00000           1  1735.36910  1041.63397    25.27422     0.00000     0.03077     1.00145 ztf_20190808162720_000586_zi_c01_o_q4_sciimg.fits
 58704.17833        ztfr  -673.03292  1264.41790    30.00000         128    99.00000    99.00000    20.49785         586           3  -519.93452     1.07853           1  1765.36095  1054.91762    25.94186     0.00000     0.01923     1.00143 ztf_20190809178333_000586_zr_c01_o_q4_sciimg.fits
 58704.27112        ztfg   717.03382  1327.84116    30.00000         128    99.00000    99.00000    20.44471         586           3  -247.17384     1.00000           1  1724.29550  1022.75176    25.97592     0.00000     0.02238     1.00122 ztf_20190809271123_000586_zg_c01_o_q4_sciimg.fits
 58707.15475        ztfr  2098.36792  1860.81364    30.00000         128    99.00000    99.00000    20.07832         586           3  -519.93452     1.07853           0  1758.45437  1069.21585    25.93282     0.00000     0.02651     1.00135 ztf_20190812154745_000586_zr_c01_o_q4_sciimg.fits
 58710.23181        ztfi -4369.74180  2487.76601    30.00000         160    99.00000    99.00000    19.76305         586           3 -1126.04243     1.00000           0  1726.12404  1034.22971    25.33009     0.00001     0.05192     1.00127 ztf_20190815231794_000586_zi_c01_o_q4_sciimg.fits
 58711.23877        ztfg  2643.56414  1654.51443    30.00000           0    99.00000    99.00000    20.20590         586           3  -247.17384     1.00000           0  1702.56035  1018.71809    26.02072     0.00000     0.02813     1.00110 ztf_20190816238773_000586_zg_c01_o_q4_sciimg.fits
 58711.28968        ztfr   341.76484  1954.48809    30.00000           0    99.00000    99.00000    20.02499         586           3  -519.93452     1.07853           1  1671.10816  1009.31080    25.93051     0.00000     0.01872     1.00119 ztf_20190816289630_000586_zr_c01_o_q4_sciimg.fits
 58715.15006        ztfg  -779.45158   755.60826    30.00000           0    99.00000    99.00000    21.05683         586           3  -247.17384     1.00000           1  1755.97906  1057.51180    26.01788     0.00000     0.02190     1.00336 ztf_20190820150023_000586_zg_c01_o_q4_sciimg.fits
 58718.17350        ztfg -1163.53440   622.12028    30.00000           0    99.00000    99.00000    21.26789         586           3  -247.17384     1.00000           1  1729.78054  1045.99276    25.99699     0.00000     0.01896     1.00320 ztf_20190823173484_000586_zg_c01_o_q4_sciimg.fits
 58719.16450        ztfi  1499.70206  1588.76262    30.00000           0    99.00000    99.00000    20.24993         586           3 -1126.04243     1.00000           1  1734.77908  1041.85961    25.19405     0.00000     0.02092     1.00118 ztf_20190824164491_000586_zi_c01_o_q4_sciimg.fits
 58721.14950        ztfg -1359.66626  5643.35535    30.00000          20    99.00000    99.00000    18.87373         586           3  -247.17384     1.00000           0  1749.16274  1055.51846    24.21687     0.00028     0.15613     1.00138 ztf_20190826149502_000586_zg_c01_o_q4_sciimg.fits
 58725.16387        ztfg -2359.71241  1063.88861    30.00000          32    99.00000    99.00000    20.68533         586           3  -247.17384     1.00000           0  1740.10433  1053.90647    26.01968     0.00000     0.02644     1.00148 ztf_20190830163542_000586_zg_c01_o_q4_sciimg.fits
 58725.23568        ztfr  1349.79268   925.35274    30.00000           0    99.00000    99.00000    20.83681         586           3  -519.93452     1.07853           1  1706.78156  1033.85814    25.89761     0.00000     0.01593     1.00156 ztf_20190830235683_000586_zr_c01_o_q4_sciimg.fits
 58728.15178        ztfg    51.76093   669.75744    30.00000           0    99.00000    99.00000    21.18778         586           3  -247.17384     1.00000           1  1712.27175  1041.98949    25.91699     0.00000     0.02051     1.00357 ztf_20190902151759_000586_zg_c01_o_q4_sciimg.fits
 58728.20561        ztfr   809.00090   927.92487    30.00000           0    99.00000    99.00000    20.83379         586           3  -519.93452     1.07853           1  1691.00736  1032.19837    25.85128     0.00000     0.01742     1.00148 ztf_20190902205613_000586_zr_c01_o_q4_sciimg.fits
 58729.13380        ztfg  1176.11385  1919.26869    30.00000           4    99.00000    99.00000    20.04474         586           3  -247.17384     1.00000           0  1744.92103  1060.04187    25.34208     0.00001     0.04327     1.00140 ztf_20190903133773_000586_zg_c01_o_q4_sciimg.fits
 58732.14707        ztfg  1125.22408  1101.64655    30.00000         128    99.00000    99.00000    20.64747         586           3  -247.17384     1.00000           1  1725.49405  1017.22249    25.91264     0.00000     0.02134     1.00149 ztf_20190906147060_000586_zg_c01_o_q4_sciimg.fits
 58732.22954        ztfr   -62.84301  1312.23793    30.00000         128    99.00000    99.00000    20.45754         586           3  -519.93452     1.07853           1  1686.76522   998.01081    25.83892     0.00000     0.01822     1.00132 ztf_20190906229537_000586_zr_c01_o_q4_sciimg.fits
 58733.14609        ztfi   -95.31808  2036.72535    30.00000         128    99.00000    99.00000    19.98024         586           3 -1126.04243     1.00000           1  1729.18702  1043.47755    25.25580     0.00000     0.02454     1.00319 ztf_20190907146088_000586_zi_c01_o_q4_sciimg.fits
 58735.12890        ztfg -1628.49102  1438.43941    30.00000         128    99.00000    99.00000    20.35785         586           3  -247.17384     1.00000           1  1740.83540  1062.23577    25.97227     0.00000     0.02447     1.00150 ztf_20190909128900_000586_zg_c01_o_q4_sciimg.fits
 58736.14025        ztfg  -206.01747   814.71858    30.00000         132    99.00000    99.00000    20.97506         586           3  -247.17384     1.00000           0  1758.05524  1056.66989    27.49432     0.00000     0.01666     1.00106 ztf_20190910140255_000586_zg_c01_o_q4_sciimg.fits
