mjd,f,ef,band
58718.177615699824,-3.6304117768511337,3.1277442215294715,ztfg
58718.26766199991,-2.936534320057155,3.333550426154459,ztfg
58719.14783560019,-10.295748344508151,10.778207148689333,ztfi
58720.14585650014,-2.2077422053777007,4.926206146569011,ztfr
58720.14947920013,0.6487882941151765,3.2102531339405322,ztfg
58720.177511599846,-2.212991644072962,3.7302438757687457,ztfg
58720.2660416998,-1.4552837431889245,4.16420980354177,ztfg
58721.15456019994,-66.36713750099132,59.94610306967345,ztfg
58723.16665509995,0.12112959147254591,3.048521637793524,ztfg
58723.173472200055,6.506718542133389,3.5119877358075837,ztfg
58723.18541669985,1.6115572696261862,3.3920439507039246,ztfg
58723.2652431,0.6875399421367461,3.8226483113883365,ztfg
58723.33193290001,-10.210466912317338,8.796450449750767,ztfr
58723.33283559978,-2.662409638640559,7.640103650707689,ztfr
58725.187615700066,2.390617483566518,3.443469889453836,ztfg
58725.19471060019,-2.642025665647862,3.324398725412845,ztfg
58725.227557899896,-11.088924137294574,9.09025929811167,ztfi
58725.24626159994,-1.8300731706355104,5.545070540070194,ztfr
58726.151284699794,1.3692209828201383,3.511842888712041,ztfg
58727.15251159994,-0.8632056881715254,2.9436501766035343,ztfg
58727.18638890004,-3.613332922682577,2.940340977191557,ztfg
58728.14406249998,1.510149708853737,3.5752510300384017,ztfg
58728.199224499986,-5.11075410530378,4.461462694272716,ztfr
58728.234849500004,4.351313447973465,5.122274069480236,ztfr
58729.148587999865,2.3350206564679232,8.549864139169074,ztfg
58730.13159719994,-4.747150137418629,9.303014039068609,ztfr
58730.24866899988,-73.3815097149312,40.947454391782266,ztfg
58731.15349540021,-0.03499839635493923,77.59262558908163,ztfr
58731.173738399986,-165.77865146912674,223.45189144066322,ztfg
58732.129791699816,-1.692883998926241,6.568172759006748,ztfg
58732.165983799845,1.1406567732529285,4.9723112813656725,ztfg
58732.18755789986,3.038454347511332,5.337005235415183,ztfg
58732.21214119997,-0.9332087983028893,6.459912854423244,ztfr
58733.14196760021,-4.344695075773428,9.288747283118246,ztfi
58733.15070600016,-5.914764450301967,5.432743699900666,ztfg
58733.169803199824,4.221295999684911,5.448565736843615,ztfg
58733.20733800018,0.8115585104040353,5.872118031855004,ztfg
58733.22721059993,-4.445634767724621,6.277271087157174,ztfr
58734.14273149986,-5.65289407058079,5.95077664622863,ztfr
58734.14365739981,-12.275670449281176,6.48762535233806,ztfr
58734.167129599955,2.9091128831745046,6.073864263680193,ztfg
58734.20813659998,0.28175271539569174,7.333799756563957,ztfg
58734.21103010001,-0.9274044766257509,8.147763816716212,ztfg
58734.211955999956,-3.490064137804332,7.146944564721083,ztfg
58735.12415509997,5.978513328955442,8.054025235061646,ztfg
58735.131713000126,8.000655092259139,6.097476848270682,ztfg
58735.248900500126,3.8688645481575685,9.888284975246751,ztfr
58737.13082179986,10.919407900509453,7.092282371842894,ztfg
58737.13267360022,5.135031569602997,6.2071315778375125,ztfg
58737.1666898001,-0.2192489980396778,6.75610076250676,ztfg
58737.18546300009,-2.995701194548182,9.043510985212269,ztfr
58738.12261570012,-9.73312294750871,8.787688262962801,ztfg
58738.13552080002,4.956872334271071,7.810102583581361,ztfg
58739.12266199989,11.041001034637741,8.002370313004734,ztfg
58739.145115700085,1.0956654404576829,8.148113293339147,ztfg
58740.12406249996,-6.464001569162,8.002193839556899,ztfg
58740.12497689994,-3.2837487767419127,7.968765557345646,ztfg
58740.14261570014,8.22158787044469,8.652299029419023,ztfg
58740.26353010023,-16.024010895380073,15.063135639525747,ztfr
58740.26443290012,-2.4074900947118656,13.843673906360866,ztfr
58741.123680599965,3.670241692818432,6.269231748211181,ztfg
58741.13255790016,-5.666766161337732,5.9754755236554855,ztfg
58742.12231480004,-27.654471060831746,17.75436882065728,ztfr
58742.14613430016,-7.624066479538194,9.74966958304166,ztfg
58743.122824099846,0.3946562165251834,4.9882137076978355,ztfg
58743.14115739986,0.2609775966022063,4.388248428685329,ztfg
58743.14442129992,1.0452972896864041,4.3333134388893235,ztfg
58744.136111100204,-7.556469629347011,3.6610015474580497,ztfg
58745.131458300166,6.599492614794898,3.861813784959758,ztfg
58747.11350690015,-11.507487982784903,21.62246110318832,ztfi
58747.14186340012,-1.0004913350493525,3.6558566906282453,ztfg
58750.140173600055,1.4194766840874902,4.755346766301637,ztfg
58751.11912039993,1.8202109450357424,11.57386077133678,ztfi
58758.14363430021,6.866939671574293,5.205544256323051,ztfg
58761.120463000145,-5.945147489079222,5.5430150947668,ztfr
58764.11789349979,-2.5859906924716967,6.629473306266422,ztfr
58764.19952550018,-1.9131379299049063,10.652774584512928,ztfg
58768.1254166998,-5.231353683011168,9.375139797241035,ztfr
58771.1013656999,10.777955942090983,10.979378549527425,ztfr
58771.11431710003,-4.585370443091824,9.794236562543329,ztfg
58775.10215280019,-8.472287572491583,5.213342938804601,ztfr
58775.12133099977,-0.3050659091285539,5.249223136474299,ztfg
58778.121712999884,0.8593449746368459,6.007430995836141,ztfg
58781.09021990001,1.9044130961804768,14.080184708384715,ztfr
58781.11171300011,-6.642176862176132,9.432123536744594,ztfg
58785.11546299979,-0.027815367706346877,5.60307035272482,ztfg
58790.11057869997,-5.850749239835295,11.539929388321738,ztfr
58793.087314799894,0.3732947880287154,13.741833513403977,ztfr
58793.130891200155,-1.00361869653322,15.275006100479786,ztfg
58805.077106500044,3.226145013496058,17.794466493171377,ztfr
58805.10184030002,10.804413503294624,16.654661641502916,ztfg
58851.551064800005,2.772044383043277,10.884455044155288,ztfg
58854.57061340008,-12.867449641351097,14.61663445971268,ztfr
58873.53460650006,-1.20929758422632,5.133957464750369,ztfr
58873.556504600216,-5.219846973880326,3.3889656480911117,ztfg
58876.53535880009,-4.1556094191949935,3.4596001268573304,ztfg
58876.57364579989,-5.168657373497508,6.145663086954189,ztfr
58879.50646989979,26.078132156841356,7.85624291307598,ztfg
58879.54788189987,14.126239435259787,13.780794887810991,ztfr
58885.46724539995,15.246677710342203,13.358465833401999,ztfg
58885.5464583002,-0.6960158125452048,4.764953368045082,ztfr
58888.51070600003,1.5089158369796365,13.568881723892542,ztfr
58891.47421299992,-11.029420271682854,10.493257853591592,ztfg
58894.52890049992,4.49849735253055,6.47074844248808,ztfr
58894.55839119991,2.5637027041882536,5.444344596953934,ztfg
58898.52467590012,-9.025385819430898,4.3571433987770325,ztfr
58898.559756900184,4.909051047024467,4.502389920889593,ztfg
58904.52513890015,-3.9829140464297708,4.801383753174191,ztfr
58904.554837999865,-2.7956355670894264,5.933985425969612,ztfg
58908.51296300022,-3.3500043180314356,4.123075781492126,ztfr
58908.54083329998,-0.847394294346483,2.9484746508670407,ztfg
58911.5154281999,2.145433023744591,6.688953745801139,ztfr
58911.535520799924,-0.196394474700602,4.6391585861915905,ztfg
58914.464513900224,-1.4679842698876335,5.317147081933934,ztfg
58914.534571799915,0.265636814618491,3.7102955348142252,ztfr
58917.403472200036,-266.43284588446653,176.96817803527176,ztfg
58936.492071799934,0.363947341380092,2.9868772320396033,ztfg
58936.50978010008,3.5713720409489427,5.318908444951263,ztfr
58939.47063660016,9.091780721320871,22.58654942425222,ztfg
58939.49837959977,-24.79634989511417,103.77939286642746,ztfr
58943.4451156999,4.947799694162337,5.9302271894773,ztfg
58943.48796299985,3.148365331682936,4.874003101456142,ztfr
58953.45282409992,-16.971572316636227,5.122891234774571,ztfr
58954.36557869986,-4.275494160356365,9.179350229977395,ztfi
58956.39245369984,-1.0455326594424084,8.725893547835044,ztfg
58956.48591439985,14.685247975042959,9.116568397536875,ztfr
58962.40841440018,-6.768024299010282,7.564109038762785,ztfi
58964.38435189985,-4.808799124388738,2.9231379664934205,ztfg
58964.42510419991,-6.7516242677225895,4.060996110839327,ztfr
58966.4854282001,-7.854807775019974,7.039625111694454,ztfi
58967.38399309991,4.47766514453897,5.214427840335508,ztfr
58967.43391200015,2.3704136595091265,2.646830377047228,ztfg
58968.39478009986,-5.326811100620929,3.5237328358496933,ztfr
58969.371377300005,-11.476349332567192,7.369012684253313,ztfr
58970.41053240001,-7.2468108380113225,3.9961627091068204,ztfr
58970.41146990005,-11.584732603563886,4.314203708862393,ztfr
58970.44553240016,-0.8334980655293374,2.6128568013558664,ztfg
58970.4464699002,3.575406653502282,2.812989730133568,ztfg
58971.39822919993,-13.642501964855212,5.947146001242074,ztfr
58971.46241899999,-3.1576396524136645,9.215093060337649,ztfi
58972.43533559982,-7.463467876035722,4.168926676516127,ztfr
58972.464884299785,-1.2068946058272305,2.8692621387979815,ztfg
58973.3707059999,-3.6297204793509974,6.54366514237013,ztfr
58973.37164349994,-2.315214336043494,7.364657130866569,ztfr
58973.465138900094,-1.060350828202234,4.067505956633862,ztfg
58973.46607640013,-4.184449549346454,4.4160837719216115,ztfg
58974.34035879979,2.3682833149903058,7.8800800246249025,ztfr
58974.46276619984,4.380453446793324,6.468940140937309,ztfg
58975.29682870023,-2.3511077265591003,9.585204260286964,ztfg
58975.41405089991,8.464778162692756,9.544549599991731,ztfr
58976.34039349994,-17.378641595164055,16.319450178751392,ztfr
58976.42012730008,9.307639362164798,11.89848650708052,ztfi
58976.477256900165,0.2043315014654104,13.2686994702641,ztfg
58976.4781944002,-4.876630299731501,12.789911467232475,ztfg
58977.37098379992,-31.824577756704524,29.62260176471954,ztfg
58978.29752309993,-11.97644257415277,8.685565956942012,ztfr
58978.393472199794,-8.907901386093526,11.13464597361476,ztfg
58978.39393519983,12.33341571325661,11.909885197913168,ztfg
58979.26327549992,6.118003487515718,8.027422536496664,ztfg
58979.26561339991,-7.477567913818754,7.86717866740065,ztfg
58979.35126159992,2.3133221896628933,7.379543872509464,ztfr
58979.35219909996,-4.0753242482816185,6.705923481750415,ztfr
58980.31482640002,-1.5641449739116733,8.05517953330703,ztfr
58980.420057899784,-2.807434914717151,6.45485477842399,ztfg
58981.35489579989,-13.728724182394528,12.682094250809115,ztfi
58981.40482639987,0.47509167027346394,5.2268221441147364,ztfr
58983.36305559985,-5.297509489136724,4.295646455245241,ztfr
58983.36399309989,-6.5717219932180315,4.169481542631085,ztfr
58984.40770829981,-4.31315543373247,3.785704506460728,ztfr
58984.40863429988,-6.697605585247816,3.820781746532337,ztfr
58985.3515625,-0.21158875982673772,7.157443935876103,ztfi
58985.422974499874,0.730696730476443,3.525052125644732,ztfg
58985.42391199991,6.448103006838522,3.3200606807175714,ztfg
58986.296134300064,-2.082147340347281,3.422355461995354,ztfr
58986.30752310017,-5.7446941999621535,3.6560077567758285,ztfr
58987.34086810006,-7.600002143096224,3.6349864374506917,ztfr
58987.40925930021,-3.7135726863318665,2.1963072777053854,ztfg
58987.410196799785,-0.18200665251990092,2.4581876995598666,ztfg
58991.27399310004,-9.252803168799714,4.048204624316949,ztfr
58991.28539349977,7.9091320293624525,5.155845628596358,ztfr
58991.319641199894,6.199302168162643,3.4809103466326263,ztfg
58991.32064810023,3.3816183123893837,3.310844793909534,ztfg
58991.37246529991,-5.493398048922757,6.858955204506848,ztfi
58992.29733800003,-0.006403217842511281,3.8524982416888442,ztfr
58992.308263900224,-6.968930330123126,4.211644308471478,ztfr
58992.33108799998,-5.845765719918405,3.1450531755281426,ztfg
58992.332025500014,-1.6530267198329556,4.447113438129609,ztfg
58994.31446760008,37.74638550190759,3.934780707474933,ztfr
58994.41313660005,45.38421976621885,3.4151909091273773,ztfg
58994.41407410009,44.916788335619444,3.168570214823415,ztfg
58995.27604170004,92.03757973281695,4.465460417782452,ztfr
58995.28697919985,95.82026201998555,4.528307220003978,ztfr
58995.32201390015,82.72097993596857,3.417301705361675,ztfg
58995.3229398001,80.31565078124831,3.2465512260348315,ztfg
58995.375393500086,79.65568414009707,7.909892095963824,ztfi
58996.30699069984,153.5247085566818,5.088467025225023,ztfr
58996.30792819988,152.96442596646517,4.981883982229619,ztfr
58996.33005789993,148.4327649506223,3.8276474016183712,ztfg
58996.33099539997,151.66491172717946,4.00349373395401,ztfg
58997.3014814998,231.41930556063497,5.144399280671217,ztfr
58997.30241899984,233.25588236723308,5.289794498095577,ztfr
58997.38452549977,227.28694918171672,4.55012971890193,ztfg
58997.38546299981,219.3666093683423,4.674788529814415,ztfg
58998.31111110002,299.0337086995484,5.80688503951233,ztfr
58998.3121181,291.2694579501091,5.920937719719116,ztfr
58998.36402780004,288.06100547001637,4.799262131137674,ztfg
58998.36508100014,295.11065303635394,4.731559738841877,ztfg
58999.310682899784,315.84891757413726,7.21083342190697,ztfr
58999.350590299815,341.7971454481893,7.3699532245289845,ztfr
58999.35152779985,338.5584128369405,6.57311610375618,ztfr
58999.36082179984,265.3842354295129,12.612522088199869,ztfi
58999.4019559999,318.2666461906956,5.799775815104616,ztfg
58999.40289349994,313.7509040325138,6.572796120936718,ztfg
59000.310000000056,379.2322918398231,9.895287420902802,ztfg
59000.33023149986,351.97444485084867,27.141370267370906,ztfr
59000.344849499874,412.06810478881766,7.7919184582847025,ztfr
59000.391932900064,392.25663933869,41.055613574477135,ztfr
59000.3928704001,416.5517779482033,22.958713257529258,ztfr
59000.41438659979,374.28116052315016,15.199125152124529,ztfg
59000.41532409983,377.4405609198696,18.899594449148825,ztfg
59001.27837960003,436.5467841384596,7.870148176556865,ztfr
59001.390798599925,402.38108142662776,6.1738194926764995,ztfg
59001.41608799994,393.63607602657373,5.738976180161425,ztfg
59002.40356480004,409.71683592541405,35.32658228852339,ztfg
59002.40450230008,414.0716290581209,23.85855168411245,ztfg
59004.2222684999,386.94405520579767,11.823875548240274,ztfg
59004.286562500056,478.8080041645927,10.880269738108728,ztfr
59004.3562384001,424.31748572509474,13.426599555073741,ztfi
59005.223865699954,357.99393897143636,11.850995236739497,ztfg
59005.283194399904,607.0476909672722,54.14489242316394,ztfr
59008.38770829979,385.62490456109464,15.195914947393726,ztfi
59009.36318290001,401.11668938656953,8.491078169838119,ztfr
59011.25982639985,394.736337787853,6.257887628976243,ztfr
59011.27969910018,190.31068989673022,4.491191787765492,ztfg
59012.31299770018,160.69583354862814,3.810511454001525,ztfg
59012.38789349981,350.45295256012815,9.816852025715779,ztfi
59013.314999999944,338.76868510592703,6.18334048287495,ztfr
59014.26158560021,318.76114109509757,6.104854475717486,ztfr
59014.34056709986,125.12094848601349,3.649520513499483,ztfg
59015.3120833002,113.61905145320921,4.0128783385477185,ztfg
59015.31804399984,295.7989102731123,6.2146874878236575,ztfr
59016.25780089991,278.0133560185177,8.512419432743494,ztfr
59016.33734950004,106.0376184214979,4.031519747850187,ztfg
59017.29060189985,254.91473938366966,5.12140420051503,ztfr
59017.335532399826,273.8703835839315,10.151033957492709,ztfi
59018.2607522998,241.78845103224867,5.335953010289307,ztfr
59018.339826399926,87.36519065829656,3.627552286675118,ztfg
59020.22377309995,84.61339302956266,3.471084503103,ztfg
59020.27890049992,217.47902884255572,5.277294051978679,ztfr
59022.25346060004,191.76739237051396,4.7979135633280565,ztfr
59022.34347219998,65.56973510670925,3.504437330532834,ztfg
59023.29837960005,169.99928609266502,4.888410939990564,ztfr
59023.320763899945,65.58704525949008,3.3977920497835834,ztfg
59024.257361100055,174.35166184897435,5.164021209636177,ztfr
59024.28943290003,58.42815846451836,3.9889711250825717,ztfg
59025.1958217998,178.18149931957007,8.250056685192751,ztfr
59025.24969909992,53.853333046457905,3.4124545926382486,ztfg
59026.288391199894,131.0449665549246,6.046127679225851,ztfr
59026.31422450021,169.2262137854611,8.881998904049713,ztfi
59026.36467589997,51.24746718548418,3.696696333135734,ztfg
59027.238286999986,54.660940973491726,4.566071382885292,ztfg
59027.27028940013,129.68991264955324,6.209801798687711,ztfr
59028.23221059982,126.83174185608317,5.775417227766772,ztfr
59028.338113400154,49.241106520851005,3.9057420591658314,ztfg
59030.35008100001,40.42860336157421,5.350825844574642,ztfg
59031.1936458,43.162838432994036,5.542206153520133,ztfg
59031.246701399796,123.03047022428782,6.667698929538658,ztfr
59031.27222219994,133.8836575761962,9.854200625907845,ztfi
59032.24310189998,113.58885282291928,7.335393756109485,ztfr
59032.393113399856,54.66670847920168,7.808497800240095,ztfg
59033.21103010001,47.17809424324479,10.297650098950228,ztfg
59033.21856479999,32.30719022103095,10.901172867140847,ztfg
59033.219976900145,47.55094120504515,7.396137963938338,ztfg
59033.33179400023,96.73129919385758,8.819564785858917,ztfr
59034.215104199946,40.263415044534824,8.307903905570313,ztfg
59034.22805560008,41.998603854322454,10.557054292944049,ztfg
59034.33971060021,101.33676649405534,9.233132136063709,ztfr
59035.21467590006,40.82685895834095,10.863732745346518,ztfg
59035.25078700017,124.74704687553877,13.532511405980472,ztfi
59035.329375000205,111.981454249005,10.360208606204806,ztfr
59036.25053239986,42.99385233889287,10.085080008622642,ztfg
59037.3283218001,98.5483372359893,7.783481375995068,ztfr
59038.2255092999,77.0565827116817,5.7011810777800545,ztfr
59038.26016200008,33.29211449705008,4.801440875792426,ztfg
59039.3099769,88.97510835822914,5.395969601471063,ztfr
59039.31043979991,86.07633243998038,5.320831895107823,ztfr
59039.31513890019,98.78434817178524,9.896164385410541,ztfi
59041.2256713002,29.210199290370117,3.286312477297267,ztfg
59041.25582179986,80.25621602825142,4.642545379374141,ztfr
59043.29518519994,76.97430064637398,7.763907674851425,ztfi
59044.32635420002,35.703496289327944,4.247316506232768,ztfg
59047.20570599986,59.38952922467391,6.648564881685445,ztfi
59047.25677079987,28.685296668678653,3.1508915413271943,ztfg
59048.24929400021,69.84659049992692,4.300245886139127,ztfr
59048.27841439983,31.07000057229278,3.0152933377440045,ztfg
59049.34440970002,75.32345645286733,5.075201654915702,ztfr
59050.24736109981,23.62844578817899,3.4699780259614093,ztfg
59050.27614580002,63.561480971483626,4.9567566678523365,ztfr
59050.27800930012,54.38737008134364,4.987883782631887,ztfr
59051.272743099835,66.91430619368468,8.204780323300477,ztfi
59051.310289400164,28.785076467742055,3.2323784810048872,ztfg
59051.35155089991,69.22650762151046,4.8487870384064395,ztfr
59052.256215299945,62.58089976339435,3.923325835494631,ztfr
59052.27569440007,29.183461392902917,2.9497634138811604,ztfg
59053.24675930012,23.43025449955188,2.6942561633951003,ztfg
59053.32193290023,64.77855831909419,4.636023792936558,ztfr
59053.3229398001,59.97166335387692,4.000269544532304,ztfr
59053.340104199946,25.731028021474977,3.2530517719100502,ztfg
59054.28898150008,27.173026501722003,3.5095951240353225,ztfg
59054.35256939987,59.631745590648066,5.241513198613606,ztfr
59055.25348380022,53.22097791890343,8.02424047771126,ztfi
59055.29835649999,27.352020212552524,3.237877830776675,ztfg
59055.32431709999,60.75453287910824,4.6371600495819045,ztfr
59056.27458330011,28.05646208398737,3.913652778723112,ztfg
59056.27552080015,24.807460221929592,3.395013126889182,ztfg
59056.33883100003,59.313200720940394,5.533176065393523,ztfr
59056.34981480008,41.53195919432149,8.349320446061933,ztfr
59057.26759260008,28.701152199712055,4.157605634976977,ztfg
59057.32187499991,58.372557037302656,4.672169471259999,ztfr
59059.18736110022,53.4827612200367,5.771818054574563,ztfr
59059.18782409979,50.92782820417504,5.8176128602207555,ztfr
59059.25319440011,55.354319906968946,10.098201816975147,ztfi
59059.289513899945,30.232143358213836,4.970848375997903,ztfg
59060.206689800136,53.63158728373939,5.641960491047004,ztfr
59060.29841439985,21.267892988507647,8.156272743189414,ztfg
59061.18315970013,30.724056393252983,5.434426495688937,ztfg
59061.25432869978,60.03374650398001,5.999166623517105,ztfr
59061.27534720022,52.614308614984054,6.987043413866984,ztfr
59062.23172450019,56.25154190206698,6.852180977735891,ztfr
59062.23266200023,56.10400080873225,7.082282983018401,ztfr
59062.338981499895,15.383249367072166,9.621360092839412,ztfg
59062.33991899993,27.500639873407987,9.425498530274378,ztfg
59063.21128469985,39.07894327711945,9.410783330952368,ztfi
59063.255590300076,20.02397088164325,7.200733937117099,ztfg
59063.28269679984,48.24720005062563,8.909752750978294,ztfr
59064.19700230006,33.921812495604314,12.170052737471924,ztfg
59064.297268500086,61.611377092339765,12.268139135138739,ztfr
59065.22141199978,21.746538043108483,8.443563229228323,ztfg
59065.223275499884,8.247708097935526,9.463514829136061,ztfg
59065.329432900064,27.983686876083393,15.014844556633134,ztfr
59065.33035880001,60.714279212865236,13.533708068294274,ztfr
59066.196620400064,29.078827350566712,5.496567622520266,ztfg
59066.23920139996,53.28265060435193,6.558168919007259,ztfr
59067.17796299979,42.30800732808819,4.1937819017060285,ztfr
59067.197175899986,16.17330461528065,3.9454532423309105,ztfg
59067.23256940022,43.13386679143002,9.130838982080885,ztfi
59068.19417819986,20.897049583144703,3.1145830539990285,ztfg
59068.19510419993,21.538955866174003,3.0710889845409213,ztfg
59068.23953700019,36.987431835587515,5.495435825277569,ztfr
59069.18451389996,22.015004853116828,2.9296111755248178,ztfg
59069.217650500126,41.60408828248165,4.066545445316374,ztfr
59070.20810189983,44.675294665941166,4.263574701426656,ztfr
59070.24394680001,16.967356170536902,2.9859568526773685,ztfg
59071.195543999784,51.37679419701982,7.535098914132322,ztfr
59071.19648149982,48.588814751022575,6.298915604682081,ztfr
59072.194004599936,42.95324317687468,4.138220625475699,ztfr
59072.24431709992,26.58179877566159,3.291425081069278,ztfg
59072.28733799979,50.54971335284479,8.31515513655804,ztfi
59073.24968749983,18.852793201963664,3.8411110423316086,ztfg
59074.22821759991,21.61331269568205,3.4217895285460034,ztfg
59074.22914349986,23.942470892999488,3.632785548042356,ztfg
59075.19538189983,21.69859504775448,3.638252382096717,ztfg
59075.21640049992,38.74531725051362,5.163766553148197,ztfr
59076.206990700215,45.95119607567613,4.682690646828997,ztfr
59076.289583299775,-12.109460355826563,13.358936863985091,ztfg
59077.1458796002,34.83033888070616,6.580829836344231,ztfr
59077.213703699876,25.499156465553845,4.0095832617132725,ztfg
59077.2146528,18.706834897571987,4.62522384795043,ztfg
59077.261701399926,33.67366751522975,4.766355922946471,ztfr
59077.26263889996,34.78022362259252,4.757046835767917,ztfr
59078.22401619982,16.857423260757614,3.496748600890942,ztfg
59078.286597200204,39.60712546250321,5.275513190491627,ztfr
59079.18524309993,17.49740325970553,3.4782176195924075,ztfg
59079.229016200174,45.631430648827326,5.234829419185078,ztfr
59080.14324070001,51.11331642277885,18.079416066147367,ztfr
59080.18304400006,30.95255445684551,5.230136592091394,ztfr
59080.22884259978,21.016816276166605,4.268657126471867,ztfg
59080.25668979995,30.17171888140839,10.16719342619557,ztfi
59081.20043980004,36.795007531347274,5.447718486670936,ztfr
59081.20137730008,41.18025642360402,5.3177922790847685,ztfr
59081.21170140011,23.107249668327775,4.354483353757958,ztfg
59081.214502300136,18.014559503835443,4.132206364421544,ztfg
59082.1739236,48.85611861658714,5.243232888430407,ztfr
59082.19495370006,29.93793944685801,12.643530830926524,ztfg
59084.1395717999,34.56303899973121,7.552707974480033,ztfr
59084.180428199936,16.762614918511293,3.6030642186198416,ztfg
59085.241388900205,14.906675138470446,3.7437741287975554,ztfg
59085.28417820018,27.828076705080733,9.04527911687648,ztfi
59086.13771989988,27.144752050174592,8.849884338179361,ztfr
59086.1743981,38.12645004854674,5.375185640397528,ztfr
59086.20167820016,16.19598365402714,4.9663289595007765,ztfg
59087.15491899988,30.997349482399542,7.311509327323713,ztfr
59087.171770799905,22.516396373971325,6.454184186409385,ztfg
59088.18267360004,25.13121144699093,8.679351004306165,ztfr
59088.26300929999,27.106660863260675,10.591987945988793,ztfg
59089.1677778,22.131151085109774,12.235272953669691,ztfi
59089.214907399844,32.53766432335777,10.470929427207807,ztfr
59089.24769680016,26.588270578381373,11.135273962938662,ztfg
59090.18023149995,29.922715920140302,7.688765961572654,ztfr
59090.18538190005,28.462989004707158,6.8730737166337645,ztfr
59090.23541670013,20.826716374437186,8.287999256310247,ztfg
59091.20795139996,25.63290506629985,7.162323294445311,ztfr
59091.21185189998,9.22001194577144,7.5601556040107,ztfg
59093.16699070018,4.471654774666154,6.862874969509676,ztfg
59093.19533560006,30.77270808446914,10.163927514569346,ztfr
59093.23870369978,28.286732335633523,13.239643056831852,ztfi
59094.17438660003,24.31996432013019,9.19960829426532,ztfg
59094.17532410007,16.126642885356024,8.285412041467154,ztfg
59094.27781250002,26.263088903384443,14.375201236239235,ztfr
59094.278750000056,25.844404527547237,13.751413691477115,ztfr
59095.155856499914,25.13392314215432,6.595815525285619,ztfr
59095.17547449982,8.949840167335399,8.328240774894832,ztfg
59096.16422449984,14.24113490044412,5.067050233860541,ztfg
59096.20628469996,17.400951251669643,7.717463455952459,ztfr
59098.167129599955,21.719733016587906,4.8774163757997675,ztfr
59099.16344910022,20.33114716905563,3.7754819887243842,ztfg
59099.193669000175,28.542097559029063,4.571266110380759,ztfr
59106.18122689985,2.4234201784715816,8.200018675788131,ztfg
59106.19974539988,11.899568081362117,11.008469236860272,ztfr
59107.12021989981,37.46494547499948,9.535190867984154,ztfr
59107.134189799894,31.98950859903985,6.952552766344614,ztfr
59107.151493099984,16.21560689308984,6.812621310135457,ztfg
59108.26469910005,2.123663691688114,17.85449993658344,ztfg
59109.15990740014,18.306234657327686,6.624964040879826,ztfr
59109.20313660009,19.003826128946347,5.335809116653589,ztfg
59110.1512616002,16.493597529810145,4.267282563086004,ztfg
59111.13618060015,14.175142598027005,3.7421000461214615,ztfg
59111.228437500075,15.429240299624015,8.384079204368188,ztfr
59112.1461920999,15.120408009000148,3.247612404739311,ztfg
59112.17275460018,15.209471345132947,4.666400173566367,ztfr
59113.12995370012,14.988646960704084,4.773014982161912,ztfr
59113.17798609985,10.119542249794872,3.8620194376852206,ztfg
59124.14083330007,26.38173536746618,9.92613553020492,ztfg
59124.21468750015,18.59849571432937,14.859318065338423,ztfr
59128.140856499784,25.410850419642713,5.712515733528121,ztfr
59128.16126159998,0.6031991815488574,5.921581005357534,ztfg
59130.156076400075,9.825454289245053,3.956640200608865,ztfg
59135.11275460012,12.91509589313316,3.746719262973365,ztfg
59135.1625926001,17.897501778947937,6.975820295632012,ztfr
59137.099085600115,15.550781293619409,5.442539057867499,ztfr
59137.150034700055,4.926780688327858,5.231884745063647,ztfg
59139.09381939983,9.901232967766624,5.749144550146783,ztfr
59139.113217600156,10.761677198765744,4.524907536626592,ztfg
59141.112719899975,14.117463400767802,7.522988610307795,ztfr
59143.15560190007,6.192302843835525,5.6291432684366995,ztfg
59145.10190969985,7.475573960795721,5.030701774727742,ztfr
59145.133217600174,3.754311899656302,5.070086671173148,ztfg
59147.09067129996,-52.16086624970642,107.30366357779332,ztfg
59150.12093750015,22.011041216344882,12.143698010832084,ztfr
59150.15562500013,5.472365951583985,14.822687319479316,ztfg
59152.11516200006,6.764874440500384,11.644988792962838,ztfg
59154.15914350003,-5.063593609427316,18.751075552770644,ztfr
59228.51295140013,-2.7417609940711984,4.830026349052905,ztfg
59230.52607640019,4.2905515475127665,6.5049975508695645,ztfr
59232.4936573999,-3.324132653095953,6.321724525378376,ztfr
59232.54954859987,2.8328097423473033,3.5224003851059327,ztfg
59249.51119210012,-3.395400468765226,7.024790677540202,ztfr
59249.532349499874,-6.745847937244321,5.199452491424017,ztfg
59251.49240740016,-2.430599535932348,8.767012767317684,ztfr
59251.52954859985,-3.671837462912065,5.429104107101358,ztfg
59253.511354200076,-1.8866629293295498,5.270698750256056,ztfr
59253.5373958,5.854501842509413,3.0844895465036903,ztfg
59256.4302662001,-10.74560749844289,6.798883451889068,ztfr
59256.53640050022,2.848521625339492,3.4805785585392948,ztfg
59260.51078699995,-580.6699151155434,399.33468492792696,ztfg
59264.48805559985,3.209953474308124,3.747347724187072,ztfg
59264.53618060006,-4.018031955038491,4.356002904013708,ztfr
59267.41320599988,-5.627106480248671,12.179211474637668,ztfr
59267.530277799815,-3.8525408096036347,4.538252326759187,ztfg
59269.48822919978,0.5419909969302209,6.146046122897755,ztfg
59269.52387729986,-4.5375492196764,5.082349199566925,ztfr
59272.49855320016,-7.181820658993287,10.012941640461538,ztfr
